order_id,go_run_length,fitted_hazard,q_param,beta_param
order_10,17,0.4858704121176669,0.9265432429076698,1.6039745187558796
order_10,18,0.49809814689052634,0.9265432429076698,1.6039745187558796
order_10,19,0.5097708263611354,0.9265432429076698,1.6039745187558796
order_10,20,0.5209331179605555,0.9265432429076698,1.6039745187558796
order_11,1,0.08775358022593538,0.9122464197740646,1.4834893992137408
order_11,2,0.15208603792196473,0.9122464197740646,1.4834893992137408
order_11,3,0.1909070928829738,0.9122464197740646,1.4834893992137408
order_11,4,0.2207876304631079,0.9122464197740646,1.4834893992137408
order_11,5,0.2455740577074591,0.9122464197740646,1.4834893992137408
order_11,6,0.2669651880299976,0.9122464197740646,1.4834893992137408
order_11,7,0.28589099289472386,0.9122464197740646,1.4834893992137408
order_11,8,0.30292588460271286,0.9122464197740646,1.4834893992137408
order_11,9,0.3184537965951991,0.9122464197740646,1.4834893992137408
order_11,10,0.3327461452175584,0.9122464197740646,1.4834893992137408
order_11,11,0.34600304141660354,0.9122464197740646,1.4834893992137408
order_11,12,0.3583769359837258,0.9122464197740646,1.4834893992137408
order_11,13,0.36998706242827084,0.9122464197740646,1.4834893992137408
order_11,14,0.3809287069883386,0.9122464197740646,1.4834893992137408
order_11,15,0.3912794029701948,0.9122464197740646,1.4834893992137408
order_11,16,0.40110321054195885,0.9122464197740646,1.4834893992137408
order_11,17,0.41045375831476405,0.9122464197740646,1.4834893992137408
order_11,18,0.4193764577561321,0.9122464197740646,1.4834893992137408
order_11,19,0.4279101494377445,0.9122464197740646,1.4834893992137408
order_11,20,0.4360883494748016,0.9122464197740646,1.4834893992137408
order_12,1,0.08545752440540766,0.9145424755945923,1.5059116297463508
order_12,2,0.15157479898680093,0.9145424755945923,1.5059116297463508
order_12,3,0.1922471435880545,0.9145424755945923,1.5059116297463508
order_12,4,0.22378666576289963,0.9145424755945923,1.5059116297463508
order_12,5,0.25006683965494114,0.9145424755945923,1.5059116297463508
order_12,6,0.2728155035949478,0.9145424755945923,1.5059116297463508
order_12,7,0.29298527808667973,0.9145424755945923,1.5059116297463508
order_12,8,0.31116789410852175,0.9145424755945923,1.5059116297463508
order_12,9,0.32776072201091677,0.9145424755945923,1.5059116297463508
order_12,10,0.34304581038440096,0.9145424755945923,1.5059116297463508
order_12,11,0.35723184320739576,0.9145424755945923,1.5059116297463508
order_12,12,0.3704783009658017,0.9145424755945923,1.5059116297463508
order_12,13,0.3829102665735711,0.9145424755945923,1.5059116297463508
order_12,14,0.39462795618616364,0.9145424755945923,1.5059116297463508
order_12,15,0.4057131047582778,0.9145424755945923,1.5059116297463508
order_12,16,0.41623338873339744,0.9145424755945923,1.5059116297463508
order_12,17,0.42624557628020554,0.9145424755945923,1.5059116297463508
order_12,18,0.4357978256323668,0.9145424755945923,1.5059116297463508
order_12,19,0.4449313970863331,0.9145424755945923,1.5059116297463508
order_12,20,0.45368195161372427,0.9145424755945923,1.5059116297463508
