subject_id,eta,rho,q_d_n,q_d,q_s_n,q_s,cost_stop_error,inv_temp
NDAR_INVRRKJJYWM,-0.02712463,0.849144,0.83895004,0.8899634,0.0290902,0.6791024,1.7355685,50.011143
NDAR_INVBFWDV2VM,0.60551137,0.25169343,0.93014383,0.9451994,0.06569559,0.8950803,1.5722283,41.024364
NDAR_INVH8KHAFL7,0.71215445,0.7691239,0.8394975,0.8834091,0.020603739,0.68142766,1.7309842,62.515537
NDAR_INV7TV9UT40,0.054165196,0.87276304,0.81724584,0.79540896,0.07101207,0.68095326,1.8143847,34.79147
NDAR_INVHTH8AYJK,2.1080573,0.84399384,0.8541698,0.8288686,0.021966549,0.7315163,1.7071378,69.248825
NDAR_INV7XRE8WCY,-0.0075044166,0.5179605,0.8743876,0.8935493,0.020394169,0.71568894,1.596022,36.384617
NDAR_INV36K7YFLB,0.52125067,0.47044688,0.95120096,1.0013295,0.049615677,0.8214223,1.508872,49.9286
NDAR_INVGFH7TNNH,0.7749895,0.8520001,0.7745509,0.820855,0.023079772,0.80507267,1.7071874,44.73547
NDAR_INVM70F0J7W,0.36812985,0.8640201,0.6900239,0.8239436,0.027853481,0.8866,1.8633988,83.77447
NDAR_INVDU5EVD1W,-0.1607837,0.3933378,0.84057903,0.77840745,0.038393486,0.6718394,1.8467152,10.691357
NDAR_INVDH67XW36,0.096028715,0.44619924,0.91344494,0.94097155,0.027029987,0.65525913,1.5635599,31.169304
NDAR_INVF3NXEU7J,0.050614096,0.64410526,0.8425444,0.82264036,0.03214116,0.6811615,1.6812061,21.924444
NDAR_INVC6941X6U,2.2709627,0.45889974,0.92620623,0.9178873,0.02073433,0.6363313,1.5036453,39.612885
NDAR_INV8H3BZN6Y,0.35199836,0.5343877,0.9035653,0.90775603,0.019534854,0.5992101,1.6448754,24.008394
NDAR_INV10RNF3BK,-0.035042975,0.63887894,0.77205026,0.8142717,0.051212452,0.68155146,1.6717914,37.61453
NDAR_INVN9D4XZKE,1.174361,0.7498479,0.81343174,0.7668665,0.07282688,0.6596547,1.834583,46.936028
NDAR_INV57F63WRL,6.0304375,0.44134554,0.9674045,0.97331905,0.022574792,0.6869452,1.5298623,73.55376
NDAR_INVZ547MN37,0.055412296,0.3079477,0.8644701,0.83930755,0.02942612,0.64371634,1.6613656,15.844341
NDAR_INV3UNMBY32,0.2516781,0.8250931,0.7909421,0.8919759,0.014242993,0.66457695,1.8752338,48.70598
NDAR_INV1TWMU0JK,-0.06453224,0.3926257,0.8487404,0.859432,0.040939625,0.67436683,1.6551516,20.897858
NDAR_INVR9AJ27WZ,1.2536228,0.7281327,0.9369633,0.9195264,0.02687422,0.65081745,1.5163263,43.073708
NDAR_INVTXGL96R1,-0.16376658,0.22376373,0.8108107,0.8816284,0.030016389,0.7576583,1.6515914,25.563734
NDAR_INV6NFVRHFA,-0.019357607,0.6698155,0.7908858,0.84611547,0.076822795,0.72643274,1.792643,28.597824
NDAR_INV20CNYBBC,2.099484,0.87380666,0.627082,0.7738409,0.02549208,0.70727706,1.6896402,48.260418
NDAR_INVF5XUX115,1.4500513,0.8580931,0.9095861,0.834412,0.021196922,0.64381945,1.7183297,41.48988
NDAR_INVZ13L3UWX,0.1529659,0.7374274,0.9408915,0.9695487,0.015726307,0.7207552,1.848137,54.591915
NDAR_INVNU5J10B7,0.8858354,0.33125877,0.9561172,1.0268769,0.035635687,0.95087326,1.5559237,63.618874
NDAR_INVY2YCRABT,0.32724765,0.5288221,0.8593443,0.84360063,0.028521348,0.61918986,1.6466079,35.8523
NDAR_INVA01DRNBZ,-0.13317047,0.50483215,0.8848613,0.8817961,0.023718342,0.81785035,1.7904682,13.405054
NDAR_INVY92TEZW6,4.2870874,0.9366459,0.89980423,0.8534417,0.028964372,0.67090267,1.7358254,59.788746
NDAR_INVK71MV1Y2,5.7971277,0.8267652,0.944837,0.952198,0.03657555,0.8010123,1.6754006,57.366356
NDAR_INVVWYK9ZMX,1.0285918,0.69783187,0.8404402,0.84181994,0.04035089,0.6076634,1.7088454,21.467533
NDAR_INVPCCWYX33,-0.10364437,0.59458804,0.88861614,0.89758825,0.0378404,0.80176175,1.6841267,48.1225
NDAR_INVURNAH8GZ,-0.007373977,0.8050863,0.8340133,0.8876618,0.032878943,0.9054588,1.7809763,59.220333
NDAR_INVV6W5XFK6,0.29856023,0.40314436,0.8559468,0.80620515,0.026956853,0.6278404,1.6415044,22.738394
NDAR_INVFT8JL0KV,-0.18373422,0.5684843,0.80714464,0.8829067,0.038171563,0.76490474,1.6654737,26.826841
NDAR_INVEAEC49WA,0.26987863,0.42793906,0.6649874,0.7737162,0.043084238,0.85912764,1.5228792,53.043068
NDAR_INVM86N4GZV,2.4458613,0.70333135,0.9290749,0.9366776,0.017193176,0.64391583,1.7969232,66.33012
NDAR_INVTL3FVU14,0.29562527,0.8801642,0.78763765,0.8499378,0.030817913,0.688728,1.7650172,41.41892
NDAR_INV5DCHFU4W,0.3638852,0.7364349,0.8653199,0.91940206,0.0378255,0.78328484,1.6804544,33.87428
NDAR_INV3DL75W3B,0.3078921,0.3891487,0.9295389,0.9084841,0.023568997,0.6760453,1.4600273,30.880201
NDAR_INVR9JZP8TC,0.7116451,0.50678587,0.73084885,0.79608804,0.032572184,0.615761,1.7292552,29.713717
NDAR_INVLUDF8E8N,0.9659003,0.17164838,0.99169016,1.0981126,0.0704843,0.9462728,2.0211663,92.25461
NDAR_INVGVAR0AFB,1.0877978,0.4724164,0.83738035,0.86963975,0.022398608,0.64620185,1.7851652,40.100857
NDAR_INV43VJ1LGA,-0.112919874,0.6286304,0.8677617,0.8916011,0.06738918,0.7667133,1.7312226,46.19913
NDAR_INVWJVXY5RV,0.11064618,0.4118073,0.86201304,0.90156215,0.032251485,0.7415766,1.5495812,41.31138
NDAR_INVE6ECWB2T,4.6495147,0.759647,0.94115776,0.9410597,0.012677035,0.6185572,1.7673057,53.79008
NDAR_INVHD5LEW4G,0.83681816,0.15634567,0.9392691,0.9693774,0.024398735,0.6488877,1.469901,54.433758
NDAR_INV4XYEZ86T,2.6733482,0.84358513,0.87692136,0.84167314,0.025895985,0.6146549,1.7620076,49.838413
NDAR_INV4BB6Z0VU,0.8581413,0.14939167,0.960101,0.925194,0.03937658,0.68836725,1.7080586,75.99166
NDAR_INVFF1W5WM0,4.926075,0.7831498,0.822828,0.8310846,0.046618443,0.6667614,1.8591404,76.655846
NDAR_INVY1HUK71Z,1.9681842,0.85995233,0.80825776,0.87270594,0.01593072,0.6470962,1.857729,35.773132
NDAR_INVHJ8TZ0PJ,1.3214872,0.74360764,0.9233193,0.8832513,0.023558475,0.6589583,1.5512307,42.347763
NDAR_INV19BR9YHW,1.2492021,0.32031924,0.9173509,0.84077156,0.021327121,0.69368255,1.5781392,40.461246
NDAR_INVDCE53AYC,-0.015368075,0.66300637,0.858935,0.89391565,0.03360988,0.682824,1.659989,41.860916
NDAR_INVWP0ZYHN3,0.5292951,0.57172626,0.9198266,0.84772474,0.02918559,0.65223897,1.5039614,30.940556
NDAR_INVZ908M6V0,2.1591253,0.8252672,0.44111395,0.679394,0.03970353,0.8650319,1.7220612,83.44802
NDAR_INV14F94Z7X,3.4371815,0.54002565,0.52201545,0.6920288,0.026203472,0.984226,1.5505273,83.6941
NDAR_INV69MBGCB3,5.1518145,0.5229629,0.8921555,0.8466331,0.06429279,0.8671442,1.4300535,71.715614
NDAR_INVRE317TA3,2.1275833,0.86956286,0.7970144,0.8816668,0.017765298,0.70599556,1.7992184,50.911194
NDAR_INVU05PVKML,0.28198618,0.81832856,0.8675539,0.8537005,0.027690236,0.713258,1.7728218,70.63181
NDAR_INVVM3WVMV7,0.7413787,0.34410676,0.86803067,0.82722265,0.026836306,0.6270968,1.7131625,25.0877
NDAR_INV5PZJXKN6,0.24810001,0.38464546,0.9067068,0.8564336,0.03681737,0.6328164,1.5637522,33.84533
NDAR_INV6EU13388,3.733625,0.88171655,0.90608346,0.95888853,0.012102438,0.6824385,1.7384633,43.44001
NDAR_INVH7F09R6E,6.9209747,0.74982935,0.55534256,0.65429705,0.028327279,0.99478406,1.6509235,84.22451
NDAR_INVNK028N92,0.85439414,0.43062636,0.6914722,0.7573867,0.026311707,0.632669,1.9248996,87.91176
NDAR_INVHXB99NBE,3.427795,0.72262233,0.7299835,0.8825874,0.015764544,0.65339226,1.7582089,43.227715
NDAR_INVJ6ZG269P,0.71041524,0.07195631,0.94934106,0.97855854,0.14282797,0.9504547,1.37186,62.98197
NDAR_INV3A7MX0D3,0.36620185,0.5373939,0.8618303,0.8412168,0.026644919,0.6570117,1.6534158,39.327847
NDAR_INVEXJ42WJT,0.6406706,0.675687,0.92614603,0.9319979,0.026423043,0.7713568,1.5989254,55.59857
NDAR_INVT1YTEV0D,0.1546898,0.69125575,0.75507843,0.891453,0.018860452,0.7117973,1.8257089,24.511934
NDAR_INVJ2V4W18H,0.02009369,0.12012296,0.9192476,0.94810146,0.06796967,0.8776057,1.5340875,49.606567
NDAR_INV0FM9MUTU,1.3649617,0.7942532,0.8530489,0.8406631,0.028427565,0.60294265,1.7203413,26.251873
NDAR_INVN1H3BGLN,1.3824859,0.8398502,0.9445012,0.92315215,0.016815312,0.6574067,1.786469,59.357395
NDAR_INVYTCUVJY1,1.1118639,0.653594,0.85680753,0.87708443,0.022530587,0.7466473,1.6921276,25.527819
NDAR_INVYMAZAYYB,0.38326693,0.5329912,0.8942439,0.9153516,0.035206147,0.65325314,1.7027509,63.729
NDAR_INVTA3NBRK7,0.23920259,0.7682169,0.8409422,0.8587842,0.024051625,0.7062961,1.8988358,86.995926
NDAR_INV1GDR72XA,1.1834824,0.5514102,0.9288557,0.95795804,0.043755997,0.76806927,1.3823165,47.0711
NDAR_INVTL0JKXBF,1.8771634,0.34394404,0.87370706,0.8661963,0.020567143,0.6349985,1.6973761,34.27851
NDAR_INVF20K5ZNE,0.0077794893,0.4056493,0.90061885,0.9164406,0.02646507,0.65379167,1.5904061,42.939796
NDAR_INV60VLVXBP,0.3547848,0.72403973,0.78134966,0.8461821,0.023716968,0.6414203,1.9255753,89.71092
NDAR_INV60E1MMY6,0.37883008,0.74495894,0.8073135,0.8570248,0.01739942,0.73365414,1.7292122,40.985573
NDAR_INVL48MK0DM,1.0184604,0.80829513,0.8662894,0.8328632,0.021629194,0.68478024,1.8574857,59.945583
NDAR_INVEBRRMZY3,0.0047893273,0.8763444,0.87124485,0.89658487,0.039352138,0.7443162,1.7261895,45.489063
NDAR_INV7RNULXT2,0.39464206,0.71387905,0.7376881,0.8644577,0.019445442,0.7176364,1.683641,31.167841
NDAR_INVVXRX1E7M,0.7206948,0.85244596,0.81016475,0.8708769,0.03354214,0.61845595,1.7809424,57.27938
NDAR_INVGFDAJHHZ,0.09207844,0.1550187,0.90554875,0.95178854,0.029496217,0.6488246,1.4842373,46.65889
NDAR_INVDC5LMY0K,0.19854721,0.6766563,0.8462449,0.84410334,0.033641554,0.6567151,1.6870764,18.509073
NDAR_INVK6W4APWD,-0.14034723,0.41329983,0.8506879,0.8535651,0.033535145,0.69811237,1.7081504,18.664919
NDAR_INV4EJ61L2C,0.05063265,0.36174598,0.8083199,0.86464083,0.03908901,0.6143618,1.7333778,51.533627
NDAR_INV1Z2F3AA0,0.26464206,0.31199807,0.91336346,0.86016595,0.023319999,0.6274805,1.5726715,22.295244
NDAR_INVEFEM89HR,3.5351107,0.91103244,0.9089521,0.9099899,0.02611026,0.7123091,1.7863894,62.52042
NDAR_INVL1XJPZEL,1.3887937,0.83132994,0.96010107,0.88948786,0.01973419,0.72326165,1.764383,56.772335
NDAR_INVTTY8HRTG,0.24142751,0.19710575,0.8245277,0.85813516,0.026080588,0.63462865,1.5904589,33.409603
NDAR_INV8Z59C4WA,-0.03675212,0.6889418,0.7633693,0.8443521,0.06138713,0.7426159,1.6511006,35.049847
NDAR_INVH955L5TE,0.09802531,0.85568136,0.77549887,0.7878796,0.024515409,0.70371324,1.7909573,37.610447
NDAR_INV5FR0A6E7,4.9912167,0.30476442,0.2700325,0.64811146,0.03335009,0.9625615,2.0362856,100.8835
NDAR_INVDV5217A4,0.7468008,0.6298586,0.8653944,0.8780154,0.02140675,0.6594365,1.8349355,77.42523
NDAR_INVNHW5VBD8,0.31900865,0.69879806,0.92078507,0.94094586,0.018497815,0.902488,1.852946,85.4861
NDAR_INVCW834UMA,0.13218457,0.83967733,0.64743376,0.90643305,0.029132226,0.62258184,1.8528274,70.50401
NDAR_INVG31B74F8,0.0008548147,0.32367316,0.8808265,0.86674994,0.027287407,0.6661178,1.6264699,40.321632
NDAR_INV7J4T7ZK4,5.0327897,0.7848721,0.34315625,0.6799819,0.07029348,0.87384725,1.9419799,99.0305
NDAR_INV1Y89NGUJ,5.54724,0.8016976,0.91768163,0.94217944,0.011942863,0.62811077,1.670477,44.907906
NDAR_INVVFCBH31R,3.5944045,0.90957665,0.8231991,0.775646,0.057158805,0.6524273,1.8658884,41.7276
NDAR_INVU5Z0C61N,0.88831687,0.7833831,0.90932417,0.9250431,0.030656602,0.7361672,1.8023866,71.64349
NDAR_INV2NVERUP6,-0.024557898,0.34190407,0.8014313,0.7513943,0.058996942,0.6140097,1.7696747,15.71114
NDAR_INVKJ648G0R,0.34096014,0.9244422,0.36654004,0.7525208,0.049886078,0.5903564,1.9830751,90.20696
NDAR_INV18H0Y70H,-0.0630136,0.61545575,0.7766241,0.8559544,0.05264622,0.7115434,1.7064779,16.622864
NDAR_INVHMNN9G5J,0.2022402,0.4158035,0.8694033,0.8625537,0.028104782,0.6044244,1.6850265,35.356277
NDAR_INVLZEPNXZU,3.2897987,0.36836427,0.9098248,0.90832436,0.020888455,0.6506474,1.5450698,36.986282
NDAR_INV92V7K5PE,0.7367469,0.8551904,0.7730489,0.852792,0.02092909,0.6382693,1.9480478,88.85719
NDAR_INVMBU1DVRD,0.77033293,0.697409,0.9130047,0.8970436,0.029126892,0.66791546,1.5518001,39.860817
NDAR_INVBNKYC33Z,0.17721431,0.574551,0.8833301,0.9085689,0.023065075,0.7056682,1.6952155,52.115883
NDAR_INVPHWBVRBU,-0.13192123,0.7675734,0.8278804,0.86453557,0.04973095,0.6999523,1.7509924,46.82467
NDAR_INVV1XY0F8C,0.6261886,0.5598196,0.8935996,0.82899237,0.028103093,0.6311291,1.69434,23.465536
NDAR_INVJXT80FVU,-0.051810365,0.2353616,0.83691955,0.8166045,0.04894055,0.6534444,1.7648503,12.590605
NDAR_INVFBV98M5D,0.07975031,0.3286066,0.8035911,0.8836466,0.0475559,0.7871534,1.5752916,22.582857
NDAR_INVZF3VJWAN,1.3998246,0.86973816,0.82666457,0.8209739,0.014477879,0.6408407,1.7836188,37.866825
NDAR_INVB2DX8YD7,-0.20875154,0.5322198,0.81349134,0.86515844,0.050182454,0.7980597,1.7881391,15.046967
NDAR_INV0N0JE94U,-0.09999708,0.5855632,0.837868,0.8458767,0.04135794,0.7093878,1.8049667,30.13148
NDAR_INV1FRN7VDM,-0.07787214,0.70940644,0.8424677,0.8052605,0.05700724,0.88440466,1.7985392,16.095255
NDAR_INVB9G2X39Y,5.490329,0.8272812,0.07680773,0.6605284,0.09491524,0.7792306,1.8073457,89.53186
NDAR_INVBU29WUVD,5.5437284,0.9135115,0.9464774,0.95237637,0.021278089,0.687925,1.8621488,85.31181
NDAR_INV4D81LEVG,2.6919625,0.77681166,0.93339115,0.9388428,0.016306642,0.6337811,1.7918859,61.37795
NDAR_INV6N503HJZ,0.02787885,0.47736406,0.89345646,0.9377767,0.029509595,0.8007189,1.6759356,49.96647
NDAR_INV67PGLMAX,0.019449146,0.6985093,0.8322451,0.83191735,0.039955046,0.6716887,1.7459487,27.52913
NDAR_INVLVW41722,0.25231397,0.61964744,0.77394813,0.7553834,0.024242457,0.70741683,1.7969009,26.046873
NDAR_INV72PBFKDM,5.9650993,0.7480486,0.9386807,0.8997107,0.03282677,0.6343429,1.4557022,52.532295
NDAR_INV6D02DABX,0.14107613,0.69970477,0.94738585,0.99544024,0.018247077,0.6552459,1.5674533,36.226944
NDAR_INV5XJMU584,-0.074852325,0.6421344,0.8785219,0.9010265,0.043037497,0.7623538,1.6712277,47.978424
NDAR_INV7YCFCH49,2.3442996,0.50013226,0.5105859,0.67662054,0.037280597,0.9976243,1.6835655,92.57674
NDAR_INVJFJL5WJL,0.9670698,0.78216445,0.8747179,0.8731202,0.020605756,0.6805682,1.8087305,73.0083
NDAR_INVR4PV7WZ3,0.32369837,0.2089105,0.9386208,0.9511633,0.05401755,0.80104727,1.5182791,60.681564
NDAR_INVYA9P0W24,0.0022603853,0.37734735,0.8663817,0.89186513,0.025758605,0.63527673,1.7735347,49.165825
NDAR_INVPCX7W5JC,0.08867474,0.7672914,0.8883508,0.89552724,0.027642407,0.6328718,1.6526511,24.74449
NDAR_INV94N0G9TC,0.9544886,0.5796061,0.93756926,0.91133976,0.023935588,0.6424657,1.5280278,52.142185
NDAR_INV2U59DP6L,0.96612704,0.76987237,0.9121972,0.9197151,0.02144621,0.6744559,1.6625582,44.812874
NDAR_INVU103BUTM,-0.013670795,0.15947987,0.84163594,0.86199784,0.037381873,0.6841803,1.644434,27.069408
NDAR_INVP7NCC1J0,0.6033324,0.8440598,0.8424761,0.7826096,0.034079038,0.64861107,1.7425156,41.834057
NDAR_INVY6BNA3UK,0.06691569,0.6058758,0.8013451,0.8886821,0.036150206,0.65813303,1.7112266,68.197205
NDAR_INVVZJ1V3A9,-0.18392968,0.55520374,0.8321665,0.77895033,0.042647835,0.77927697,1.8081957,15.386698
NDAR_INVD9L81NY5,0.94922304,0.8370558,0.71571606,0.80782634,0.023777958,0.6544336,1.929586,94.758316
NDAR_INVL0MNX5JL,0.7490423,0.86106646,0.78058743,0.84946483,0.019260421,0.73548275,1.7994305,67.284065
NDAR_INV10HWA6YU,1.1312416,0.839552,0.87661636,0.86807394,0.016279794,0.66955644,1.8164229,64.56966
NDAR_INV9U3NYGX5,0.70343447,0.48004684,0.853839,0.7924961,0.032526325,0.63776344,1.6128001,40.545258
NDAR_INVC39CENF6,0.028001042,0.21073821,0.8406201,0.8721423,0.02580222,0.70442206,1.7741945,28.681799
NDAR_INVXVDG45XY,0.2266511,0.019301334,0.9287761,0.9282203,0.05635175,0.75073797,1.5807401,50.152954
NDAR_INVCUF36WP2,1.4080573,0.6141654,0.9523263,0.9245764,0.017852709,0.6677641,1.822371,63.84172
NDAR_INVY2DDUD1J,5.703081,0.83814806,0.8436381,0.818311,0.045259528,0.8712578,1.8468637,94.7308
NDAR_INVC94L2H0F,0.40451282,0.6942097,0.8754507,0.8724088,0.028324664,0.6495216,1.7399727,51.12874
NDAR_INV4YLARH23,0.11587825,0.6956597,0.9414144,0.95343995,0.03420276,0.6238923,1.6495756,69.76011
NDAR_INVE7CFEXUC,0.40419167,0.73693144,0.7653529,0.81541026,0.030641524,0.69837976,1.6406237,51.604187
NDAR_INV1JZ17724,1.1839293,0.79036945,0.8902554,0.9156604,0.010332969,0.67187595,1.8348702,55.049965
NDAR_INVJH93PMX3,0.77170855,0.79621685,0.91444945,0.8678696,0.01662968,0.65274227,1.7928693,65.26702
NDAR_INVL03V4BU4,4.7094965,0.5881461,0.9500348,0.9459194,0.026133437,0.6954235,1.7849056,80.473885
NDAR_INV1GL1F6FK,4.700223,0.87940276,0.8315784,0.8250603,0.026882289,0.64577264,1.6139414,44.8304
NDAR_INVWXLHTR31,2.2686183,0.93777686,0.5349868,0.73952276,0.04002528,0.62037176,1.8708143,85.29961
NDAR_INVF6ZPU6YK,0.1463652,0.6718631,0.93789446,0.9901746,0.020756323,0.7938434,1.8791262,75.751976
NDAR_INVEN633MJR,2.3336115,0.5877956,0.9135265,0.91666263,0.01868175,0.7010462,1.6992581,51.241276
NDAR_INV88RD5H70,3.345873,0.43670085,0.9564242,0.90643823,0.025769323,0.64248335,1.449663,56.88021
NDAR_INV56KML05T,2.900411,0.6387423,0.6493285,0.78531784,0.02869194,0.8568652,1.8297528,85.72358
NDAR_INVBBH4GW2D,-0.0074639274,0.50819355,0.85430956,0.8182702,0.025311226,0.6892291,1.8008419,14.840331
NDAR_INVHRKZ329E,0.23632479,0.552903,0.8252419,0.8395167,0.02587673,0.6395904,1.7473993,16.467346
NDAR_INV2H0H09CW,0.13045606,0.33154517,0.83115655,0.9165857,0.02330369,0.7495364,1.6627715,32.98239
NDAR_INVWBAKLX5Y,0.51070976,0.716834,0.92716664,0.9442295,0.028178178,0.6548864,1.4775485,38.50363
NDAR_INV1UC493JJ,3.1778407,0.69949114,0.9186148,0.8711683,0.030072337,0.71415144,1.7080536,73.972946
NDAR_INVX5JNFW1C,-0.18647984,0.3547321,0.792252,0.85631454,0.04400958,0.706459,1.75695,14.851845
NDAR_INV40J0R30V,1.2048634,0.6622971,0.9125958,0.88076866,0.023090271,0.6543176,1.6504611,58.97762
NDAR_INVXBFJB18T,4.1077375,0.9570105,0.82873785,0.8076726,0.024119725,0.6468555,1.8441918,42.053463
NDAR_INVB0G69H1H,1.2899046,0.7578212,0.9418325,0.93247473,0.017173547,0.6284151,1.7658836,76.55098
NDAR_INVL5YY3CJB,1.7550931,0.8140711,0.80661696,0.8576195,0.0148849515,0.6811043,1.7843865,63.354477
NDAR_INVCXGPDB42,0.3704539,0.16496713,0.92081517,1.6056726,0.032523904,0.90314585,1.6787375,58.763542
NDAR_INV4UL7Y7JT,0.64797515,0.56123894,0.8532966,0.8847687,0.021851787,0.63649017,1.6100832,36.91075
NDAR_INV5UYTUJ33,0.42835724,0.7809624,0.93375725,0.9577471,0.044979844,0.58136904,1.4774654,40.943027
NDAR_INVGMVWPXD7,0.10894582,0.52055645,0.83986837,0.9180796,0.03575816,0.91894543,1.6177081,56.17959
NDAR_INV2MH3HPHP,-0.1311954,0.52917033,0.70754534,0.8956678,0.09217859,0.6974849,1.6112087,28.21632
NDAR_INV8TWGX6LF,0.19967651,0.8756624,0.7878802,0.87332493,0.019579515,0.80924964,1.7939788,42.325714
NDAR_INVWP2U8M5Y,0.6302984,0.82013065,0.9162786,0.9281664,0.016184898,0.67112684,1.7755227,70.03619
NDAR_INVVTV39VRA,3.5229545,0.7143362,0.8771631,0.84014714,0.020406809,0.675972,1.6100233,46.26167
NDAR_INV7AEDEPH8,1.2106456,0.9280765,0.8328572,0.8546964,0.03138495,0.6621223,1.8188441,40.62712
NDAR_INVRJA23JNL,-0.012395784,0.6423768,0.8141521,0.8572923,0.07335421,0.68907166,1.7299337,36.92348
NDAR_INVYT5WUN07,0.24956605,0.73377824,0.91441095,0.95112216,0.036082916,0.6986208,1.5323741,45.27798
NDAR_INV6KYWMEB4,0.0065426985,0.55578774,0.796148,0.90857375,0.034739934,0.77708995,1.639954,28.693316
NDAR_INVM0JXYXX1,-0.019936934,0.47580263,0.8526004,0.88389957,0.03534688,0.66326094,1.5881002,34.383003
NDAR_INV7BVLKF6V,0.38505614,0.22627,0.8898611,0.8679339,0.018134406,0.6601416,1.6592492,28.01415
NDAR_INVVHUHUPY6,-0.05783068,0.5874246,0.8155035,0.85071206,0.047366194,0.66863954,1.6333326,21.963442
NDAR_INV4G2RL68U,0.39627963,0.6573201,0.7947789,0.8877738,0.018182611,0.79181385,1.7749553,48.98665
NDAR_INV6VZ1LB3J,0.45738912,0.4501072,0.89348215,0.81039655,0.03405635,0.61949754,1.735185,46.539017
NDAR_INVNJGJ5FRB,-0.07072422,0.76388824,0.83946884,0.9358046,0.041278586,0.8232361,1.6824088,38.611687
NDAR_INVK8N8YKDF,-0.18376811,0.48643386,0.7476063,0.8363745,0.046750914,0.7215007,1.7571578,18.466291
NDAR_INVAB4LD7PL,0.45786965,0.75833875,0.7905766,0.7704867,0.037696715,0.63279957,1.7654942,29.595444
NDAR_INVM38PWW4W,0.10075028,0.7580902,0.79181355,0.8369013,0.038459577,0.6698953,1.6724385,33.804127
NDAR_INVKM0YCM9R,5.1466026,0.74749917,0.8866294,0.85890186,0.020532168,0.63301295,1.6665292,64.173386
NDAR_INV1FGBFDT9,1.0052954,0.5125662,0.9031988,0.8905914,0.025330663,0.7133389,1.7336977,74.25369
NDAR_INV8YGWRPZ8,0.4913252,0.6006749,0.9666975,1.0555032,0.022510312,0.90125203,1.7575576,67.53883
NDAR_INVJC52GNNU,2.2250028,0.7198643,0.83962715,0.83172774,0.020836351,0.6282828,1.8221378,52.875122
NDAR_INVKH00C10R,3.6015236,0.27377346,0.2880488,0.64289504,0.024170782,0.997343,1.9729415,99.21484
NDAR_INV0RG4KBRB,5.557937,0.78171146,0.9234686,0.88056874,0.018535348,0.6182909,1.819815,78.81908
NDAR_INV0NLL2KYE,-0.109525114,0.6604089,0.74585354,0.80636394,0.06878138,0.7529299,1.8812169,12.748973
NDAR_INV8M54WJ04,0.7913076,0.9085185,0.69346535,0.791296,0.01688087,0.8933119,1.7697895,68.64495
NDAR_INVUYK6RKMH,-0.029624982,0.6473587,0.90515536,0.9041698,0.024249528,0.65560174,1.6220099,43.12487
NDAR_INVJ049Z0GL,1.589225,0.28061166,0.9074661,0.88991284,0.026922878,0.7157681,1.592318,42.871628
NDAR_INVR5EL81TR,1.4258356,0.7923874,0.765515,0.8508348,0.028828867,0.7114254,1.7344221,75.22913
NDAR_INVHA2UFAL2,0.83448136,0.41203237,0.91895425,0.898262,0.022804368,0.6623781,1.618915,59.90852
NDAR_INV0YDL0DWV,0.5284171,0.31207287,0.9027039,0.9079018,0.02397232,0.67008424,1.701272,52.145042
NDAR_INV31UPFNDE,0.13886489,0.7493633,0.9159593,0.9224736,0.021253934,0.68286264,1.8749291,83.198105
NDAR_INVK6XKYTM1,0.5405181,0.26870412,0.9549163,1.2740405,0.01448899,0.8672042,1.6654441,43.269085
NDAR_INVU3ZRYH6G,-0.17165066,0.7329957,0.83710325,0.9137496,0.06599567,0.8079909,1.6849605,27.80228
NDAR_INV4LF63ATG,1.9214456,0.5285191,0.37299392,0.6852411,0.027305651,0.75837874,1.9095743,91.446594
NDAR_INVZUJYFZPW,0.05753052,0.5109027,0.84061617,0.8338319,0.05159765,0.6143252,1.7343596,23.209047
NDAR_INVPDTCVTVC,1.0907995,0.4931913,0.9061569,0.9369596,0.024204625,0.6645974,1.4594694,39.568962
NDAR_INV84PUG220,0.4799202,0.55521274,0.82082576,0.8615885,0.01881563,0.68825537,1.7619563,42.346825
NDAR_INVFD69AWTA,0.039064676,0.82644135,0.9767619,0.9838332,0.0051848106,0.7204912,1.8676648,33.16805
NDAR_INVNWXUBEN8,1.9194795,0.8131676,0.84508944,0.83325547,0.019130152,0.6877268,1.7764627,69.935
NDAR_INVFM8FB6B7,0.98422617,0.55385303,0.89394003,0.92792314,0.029196477,0.71568394,1.5685623,58.373394
NDAR_INVFZ4F6Y38,7.4306793,0.32326943,0.33714488,0.618401,0.041920744,0.99006194,1.9068896,95.53116
NDAR_INVRGHUCFDR,0.29258746,0.6880755,0.78940976,0.80795205,0.0646924,0.6173388,1.7153212,30.446321
NDAR_INVGYPFNZZZ,0.3670907,0.53415537,0.93501467,0.9535185,0.035226237,0.8616415,1.7464434,73.76281
NDAR_INVURG8199G,0.602866,0.54126406,0.8200589,0.89889926,0.020782042,0.69771695,1.7061683,56.13811
NDAR_INVLUNAZWBH,-0.04098544,0.69541067,0.83457536,0.8173702,0.03477912,0.6143262,1.7006778,29.322937
NDAR_INVGTA43HWT,3.3013308,0.25870577,0.96008015,0.9278378,0.08487217,0.8069341,1.3927006,86.517784
NDAR_INVE414T9WK,5.445221,0.91715336,0.79738474,0.8469674,0.023151385,0.6916517,1.8598685,71.48576
NDAR_INVWTBYH8YK,0.9692937,0.8244278,0.89773923,0.8632778,0.039384212,0.82546246,1.9688926,95.96815
