index,mean,std,5%,50%,95%,subject_id,subject_year
cost_go_error,1.0,0.0,1.0,1.0,1.0,SUB,026.csv
cost_go_missing,1.0,0.0,1.0,1.0,1.0,SUB,026.csv
rate_stop_trial,0.16666666666666669,2.925694557147251e-17,0.16666666666666666,0.16666666666666666,0.16666666666666666,SUB,026.csv
q_d_n,0.433885945007205,0.173597647842952,0.1805019112303853,0.4203125685453415,0.6399690270423888,SUB,027.csv
q_d,0.7347896993160248,0.12990710491862265,0.5592314094305039,0.7347542345523834,0.9165777325630187,SUB,027.csv
q_s_n,0.39275761395692826,0.3094531989858621,0.07102395370602607,0.2847267985343933,0.8567620694637297,SUB,027.csv
q_s,0.7229736864566803,0.10886224255218482,0.5554915577173233,0.754848837852478,0.8176502615213395,SUB,027.csv
inv_temp,86.67536087036133,9.470365461059705,73.14396018981934,89.03843307495117,98.71950454711914,SUB,027.csv
cost_stop_error,0.6333009150220472,0.2181851141483365,0.48823033878509203,0.5759575350576089,0.9764590608940337,SUB,027.csv
cost_time,0.0010000000000000002,2.28569887277129e-19,0.001,0.001,0.001,SUB,027.csv
cost_go_error,1.0,0.0,1.0,1.0,1.0,SUB,027.csv
cost_go_missing,1.0,0.0,1.0,1.0,1.0,SUB,027.csv
rate_stop_trial,0.16666666666666669,2.925694557147251e-17,0.16666666666666666,0.16666666666666666,0.16666666666666666,SUB,027.csv
q_d_n,0.39611693620681765,0.15957264460443646,0.21516195684671402,0.40968218445777893,0.6402897596359253,SUB,028.csv
q_d,0.8058217763900757,0.11222471447138362,0.6523496896028519,0.8106627762317657,0.9699620723724365,SUB,028.csv
q_s_n,0.613640370965004,0.2668845916769498,0.21994657069444656,0.6161555349826813,0.949870678782463,SUB,028.csv
q_s,0.7837073624134063,0.07462546701787773,0.7033107072114945,0.7563415765762329,0.9041852146387099,SUB,028.csv
inv_temp,81.83033638000488,13.075306674192767,60.98579998016358,82.9647102355957,97.72537307739258,SUB,028.csv
cost_stop_error,0.5524833864675173,0.2276180698006586,0.2976338144795891,0.47204696699033777,0.9118710180904148,SUB,028.csv
cost_time,0.0010000000000000002,2.28569887277129e-19,0.001,0.001,0.001,SUB,028.csv
cost_go_error,1.0,0.0,1.0,1.0,1.0,SUB,028.csv
cost_go_missing,1.0,0.0,1.0,1.0,1.0,SUB,028.csv
rate_stop_trial,0.16666666666666669,2.925694557147251e-17,0.16666666666666666,0.16666666666666666,0.16666666666666666,SUB,028.csv
q_d_n,0.3623705770820379,0.2021421510785616,0.08392923120409251,0.34378883242607117,0.5998305618762969,SUB,029.csv
q_d,0.7300785422325134,0.16209462383380668,0.5122610032558441,0.7556274235248566,0.9079555451869964,SUB,029.csv
q_s_n,0.6237394012510776,0.374258125794089,0.11916632987558842,0.7241208553314209,0.9866822987794875,SUB,029.csv
q_s,0.7635699510574341,0.11108262069678888,0.6170139223337173,0.7502825260162354,0.9229219585657119,SUB,029.csv
inv_temp,84.99620208740234,8.167227936048185,73.39389533996582,84.64878845214844,97.02862586975097,SUB,029.csv
cost_stop_error,0.3673496071466525,0.17101476815634922,0.2365632741873451,0.32183036457368497,0.6649877937090969,SUB,029.csv
cost_time,0.0010000000000000002,2.28569887277129e-19,0.001,0.001,0.001,SUB,029.csv
cost_go_error,1.0,0.0,1.0,1.0,1.0,SUB,029.csv
cost_go_missing,1.0,0.0,1.0,1.0,1.0,SUB,029.csv
rate_stop_trial,0.16666666666666669,2.925694557147251e-17,0.16666666666666666,0.16666666666666666,0.16666666666666666,SUB,029.csv
q_d_n,0.41383186429739,0.22415578474814962,0.1089441902935505,0.36945557594299316,0.7349521279335021,SUB,030.csv
q_d,0.7709746181964874,0.1427405867065355,0.5435263216495514,0.7727905213832855,0.930041590332985,SUB,030.csv
q_s_n,0.5403451442718505,0.2574242070949146,0.16298070698976516,0.5504784882068634,0.9009257495403289,SUB,030.csv
q_s,0.8113721251487732,0.11927461340524605,0.611574125289917,0.8434785008430481,0.9355303943157196,SUB,030.csv
inv_temp,88.01474456787109,9.577899196183921,71.45606994628906,90.83565521240234,96.90668640136718,SUB,030.csv
cost_stop_error,0.37761380018529966,0.15462145328558433,0.24214874867018088,0.3023647350311971,0.6378092074303455,SUB,030.csv
cost_time,0.0010000000000000002,2.28569887277129e-19,0.001,0.001,0.001,SUB,030.csv
cost_go_error,1.0,0.0,1.0,1.0,1.0,SUB,030.csv
cost_go_missing,1.0,0.0,1.0,1.0,1.0,SUB,030.csv
rate_stop_trial,0.16666666666666669,2.925694557147251e-17,0.16666666666666666,0.16666666666666666,0.16666666666666666,SUB,030.csv
q_d_n,0.5111562566831708,0.29292464685842706,0.1037337156943977,0.48174571990966797,0.9048022031784057,SUB,031.csv
q_d,0.7043208181858063,0.10366625994772868,0.5560492187738418,0.7476086020469666,0.8203052580356597,SUB,031.csv
q_s_n,0.4219091534614563,0.39259606238854683,0.08527160286903382,0.15186385810375214,0.9279348194599152,SUB,031.csv
q_s,0.7511381506919861,0.14050085068668705,0.5775323241949082,0.722398191690445,0.9210131227970123,SUB,031.csv
inv_temp,78.65115013122559,9.288644778880911,64.55102825164795,81.28683853149414,87.5902847290039,SUB,031.csv
cost_stop_error,0.667765671289432,0.4900844476017571,0.14933890893945287,0.6035117448112493,1.4036184056244088,SUB,031.csv
cost_time,0.0010000000000000002,2.28569887277129e-19,0.001,0.001,0.001,SUB,031.csv
cost_go_error,1.0,0.0,1.0,1.0,1.0,SUB,031.csv
cost_go_missing,1.0,0.0,1.0,1.0,1.0,SUB,031.csv
rate_stop_trial,0.16666666666666669,2.925694557147251e-17,0.16666666666666666,0.16666666666666666,0.16666666666666666,SUB,031.csv
q_d_n,0.5710614815354347,0.24845071842015615,0.225581306964159,0.5746802091598511,0.8989697128534315,SUB,032.csv
q_d,0.7271721541881562,0.16510350764308893,0.5286286175251007,0.7086564302444458,0.9612744629383086,SUB,032.csv
q_s_n,0.5089714323170483,0.29229921791732616,0.026940228743478657,0.5635440647602081,0.835834726691246,SUB,032.csv
q_s,0.6800422132015228,0.10182536075344031,0.5517972081899643,0.6926229894161224,0.8100944697856903,SUB,032.csv
inv_temp,85.90845413208008,9.092187616809108,72.17545433044434,85.88888168334961,97.49645614624023,SUB,032.csv
cost_stop_error,0.49859481866395844,0.2504276402533614,0.22165305264218166,0.5210136080708146,0.8528174962066536,SUB,032.csv
cost_time,0.0010000000000000002,2.28569887277129e-19,0.001,0.001,0.001,SUB,032.csv
cost_go_error,1.0,0.0,1.0,1.0,1.0,SUB,032.csv
cost_go_missing,1.0,0.0,1.0,1.0,1.0,SUB,032.csv
rate_stop_trial,0.16666666666666669,2.925694557147251e-17,0.16666666666666666,0.16666666666666666,0.16666666666666666,SUB,032.csv
q_d_n,0.4662234053015709,0.17712862097059423,0.25128312036395073,0.4550169110298157,0.7419002681970595,SUB,033.csv
q_d,0.8043581068515777,0.14875472609749274,0.6052704751491547,0.8065812885761261,0.9816072583198547,SUB,033.csv
q_s_n,0.5002745993435382,0.27690732119788025,0.10224935375154019,0.5026734173297882,0.8534117400646208,SUB,033.csv
q_s,0.7386851787567139,0.10850091599868521,0.5892193377017975,0.7605574131011963,0.8898024678230285,SUB,033.csv
inv_temp,89.52052536010743,7.127980829705985,77.42182731628418,91.17454147338867,96.7389072418213,SUB,033.csv
cost_stop_error,0.33692296057832427,0.10178529718969216,0.2091594490259491,0.3317837403768783,0.470615939315064,SUB,033.csv
cost_time,0.0010000000000000002,2.28569887277129e-19,0.001,0.001,0.001,SUB,033.csv
cost_go_error,1.0,0.0,1.0,1.0,1.0,SUB,033.csv
cost_go_missing,1.0,0.0,1.0,1.0,1.0,SUB,033.csv
rate_stop_trial,0.16666666666666669,2.925694557147251e-17,0.16666666666666666,0.16666666666666666,0.16666666666666666,SUB,033.csv
q_d_n,0.4596536934375763,0.13458435196950982,0.24005383998155594,0.5022135972976685,0.6009820789098739,SUB,034.csv
q_d,0.7307446002960205,0.1069013599818952,0.5507743060588837,0.7680310010910034,0.8483798325061798,SUB,034.csv
q_s_n,0.5187823534011841,0.18783087422920278,0.33547990769147873,0.48816728591918945,0.8195621728897091,SUB,034.csv
q_s,0.781615936756134,0.07266595394417905,0.6812162071466445,0.7734983861446381,0.8780328333377837,SUB,034.csv
inv_temp,80.95654373168945,6.028703959953755,71.92792091369628,82.12184143066406,87.76061553955078,SUB,034.csv
cost_stop_error,0.24408792929211134,0.05326425054935539,0.1847581856810435,0.24000033990144298,0.32805786565468065,SUB,034.csv
cost_time,0.0010000000000000002,2.28569887277129e-19,0.001,0.001,0.001,SUB,034.csv
cost_go_error,1.0,0.0,1.0,1.0,1.0,SUB,034.csv
cost_go_missing,1.0,0.0,1.0,1.0,1.0,SUB,034.csv
rate_stop_trial,0.16666666666666669,2.925694557147251e-17,0.16666666666666666,0.16666666666666666,0.16666666666666666,SUB,034.csv
q_d_n,0.43845549821853635,0.1828128143533429,0.20117365568876266,0.4578522741794586,0.6922268003225326,SUB,035.csv
q_d,0.7841691732406616,0.14496698793006493,0.5867732286453247,0.8221023082733154,0.95594103038311,SUB,035.csv
q_s_n,0.38813273161649703,0.2307625792630478,0.08202993422746659,0.4084267169237137,0.6776027649641035,SUB,035.csv
q_s,0.7149448096752167,0.13325737396340614,0.5700023680925369,0.687800258398056,0.9151321709156036,SUB,035.csv
inv_temp,83.09134902954102,12.00359407162857,62.84334716796875,86.20599746704102,95.73800163269041,SUB,035.csv
cost_stop_error,0.6698564073442757,0.36437221440617484,0.3116671267460267,0.5364654190943475,1.2207243258581824,SUB,035.csv
cost_time,0.0010000000000000002,2.28569887277129e-19,0.001,0.001,0.001,SUB,035.csv
cost_go_error,1.0,0.0,1.0,1.0,1.0,SUB,035.csv
cost_go_missing,1.0,0.0,1.0,1.0,1.0,SUB,035.csv
rate_stop_trial,0.16666666666666669,2.925694557147251e-17,0.16666666666666666,0.16666666666666666,0.16666666666666666,SUB,035.csv
q_d_n,0.2960288394242525,0.18668947352681609,0.05906162727624178,0.3130861520767212,0.5747432723641394,SUB,036.csv
q_d,0.818475216627121,0.11309978925163168,0.64399673640728,0.8394844830036163,0.9452460259199142,SUB,036.csv
q_s_n,0.6266391657292842,0.33664937241002624,0.0835040781646967,0.6837839186191559,0.95913507938385,SUB,036.csv
q_s,0.6649491727352143,0.10417106751743428,0.5259954631328583,0.6793098747730255,0.7978342920541763,SUB,036.csv
inv_temp,88.85303955078125,7.54092722526288,77.65613861083985,91.10633087158203,97.4499038696289,SUB,036.csv
cost_stop_error,0.8733892170245399,0.3013857654496159,0.5037403759453888,0.9406521546306043,1.297910086357576,SUB,036.csv
cost_time,0.0010000000000000002,2.28569887277129e-19,0.001,0.001,0.001,SUB,036.csv
cost_go_error,1.0,0.0,1.0,1.0,1.0,SUB,036.csv
cost_go_missing,1.0,0.0,1.0,1.0,1.0,SUB,036.csv
rate_stop_trial,0.16666666666666669,2.925694557147251e-17,0.16666666666666666,0.16666666666666666,0.16666666666666666,SUB,036.csv
q_d_n,0.38289438635110856,0.1492367023198954,0.2028040699660778,0.36135436594486237,0.6332319438457489,SUB,037.csv
q_d,0.7423729598522186,0.11494084516766555,0.602290403842926,0.7139314115047455,0.9182437658309937,SUB,037.csv
q_s_n,0.3963128820061684,0.20358434361691258,0.15760558992624282,0.3793337792158127,0.720200142264366,SUB,037.csv
q_s,0.7176908254623413,0.06437863699066543,0.6300415515899658,0.710515946149826,0.7995691418647766,SUB,037.csv
inv_temp,88.80279922485352,5.458924402050633,81.06236000061035,89.13360595703125,96.21800231933594,SUB,037.csv
cost_stop_error,0.41220234786307086,0.18464263076224482,0.2442165539307583,0.33238482477475406,0.7136875974795469,SUB,037.csv
cost_time,0.0010000000000000002,2.28569887277129e-19,0.001,0.001,0.001,SUB,037.csv
cost_go_error,1.0,0.0,1.0,1.0,1.0,SUB,037.csv
cost_go_missing,1.0,0.0,1.0,1.0,1.0,SUB,037.csv
rate_stop_trial,0.16666666666666669,2.925694557147251e-17,0.16666666666666666,0.16666666666666666,0.16666666666666666,SUB,037.csv
q_d_n,0.35359289310872555,0.1670079570847612,0.12000444326549768,0.3481978625059128,0.5570423394441604,SUB,038.csv
q_d,0.797305029630661,0.14577013716362067,0.5688487410545349,0.8236599266529083,0.9705939292907715,SUB,038.csv
q_s_n,0.34443032182753086,0.24404313855138382,0.06203137580305338,0.36319810152053833,0.6406578719615934,SUB,038.csv
q_s,0.7030206799507142,0.08245301724104868,0.6185624778270722,0.6817526817321777,0.8410348743200302,SUB,038.csv
inv_temp,85.0950210571289,7.818486784373056,75.29863357543945,86.58307266235352,95.28175086975098,SUB,038.csv
cost_stop_error,0.4570116862400426,0.19355760743068703,0.2583330299540739,0.42440982223185125,0.7516229222571995,SUB,038.csv
cost_time,0.0010000000000000002,2.28569887277129e-19,0.001,0.001,0.001,SUB,038.csv
cost_go_error,1.0,0.0,1.0,1.0,1.0,SUB,038.csv
cost_go_missing,1.0,0.0,1.0,1.0,1.0,SUB,038.csv
rate_stop_trial,0.16666666666666669,2.925694557147251e-17,0.16666666666666666,0.16666666666666666,0.16666666666666666,SUB,038.csv
q_d_n,0.34052725359797476,0.2273762297277091,0.13956345580518245,0.25270140916109085,0.7043174251914021,SUB,039.csv
q_d,0.8011997461318969,0.11516317385326424,0.6510831862688065,0.8131057918071747,0.9653111398220062,SUB,039.csv
q_s_n,0.5337739661335945,0.24826667069222003,0.19713772162795068,0.5762971639633179,0.840604582428932,SUB,039.csv
q_s,0.7429584681987762,0.08297437523340312,0.6251361489295959,0.7442773282527924,0.8572651237249374,SUB,039.csv
inv_temp,84.98475570678711,13.234433607876674,62.738427734375,87.45884704589844,98.8496109008789,SUB,039.csv
cost_stop_error,0.8131859687635249,0.3395275997211591,0.3747830064590101,0.7777444841772414,1.2806287109422194,SUB,039.csv
cost_time,0.0010000000000000002,2.28569887277129e-19,0.001,0.001,0.001,SUB,039.csv
cost_go_error,1.0,0.0,1.0,1.0,1.0,SUB,039.csv
cost_go_missing,1.0,0.0,1.0,1.0,1.0,SUB,039.csv
rate_stop_trial,0.16666666666666669,2.925694557147251e-17,0.16666666666666666,0.16666666666666666,0.16666666666666666,SUB,039.csv
q_d_n,0.48542493432760236,0.26420864994655663,0.2163871146738529,0.37144340574741364,0.8700176924467087,SUB,040.csv
q_d,0.8115799069404602,0.07140042130474382,0.7018764555454254,0.8024484813213348,0.8980579644441604,SUB,040.csv
q_s_n,0.3895303547382355,0.21383407543593755,0.09931777864694596,0.4220070093870163,0.6646911412477493,SUB,040.csv
q_s,0.6953454911708832,0.13579453093580193,0.5057694643735886,0.7121885418891907,0.8731385737657547,SUB,040.csv
inv_temp,86.65596237182618,7.339749869184256,76.11288299560547,86.3179931640625,96.39068870544433,SUB,040.csv
cost_stop_error,0.8307519884028803,0.3906585554672092,0.29630610322014245,0.9288354598299953,1.3392159517284852,SUB,040.csv
cost_time,0.0010000000000000002,2.28569887277129e-19,0.001,0.001,0.001,SUB,040.csv
cost_go_error,1.0,0.0,1.0,1.0,1.0,SUB,040.csv
cost_go_missing,1.0,0.0,1.0,1.0,1.0,SUB,040.csv
rate_stop_trial,0.16666666666666669,2.925694557147251e-17,0.16666666666666666,0.16666666666666666,0.16666666666666666,SUB,040.csv
q_d_n,0.3797564208507538,0.1383762243338925,0.2111065223813057,0.3521037697792053,0.5834591895341872,SUB,041.csv
q_d,0.7786283969879151,0.14810074116684313,0.5520285159349442,0.7639835178852081,0.95824034512043,SUB,041.csv
q_s_n,0.5277803994715213,0.3462112642420329,0.09378685317933559,0.5383487343788147,0.9370288670063018,SUB,041.csv
q_s,0.7026909828186035,0.12367947147445382,0.5854127526283264,0.6800739765167236,0.918484455347061,SUB,041.csv
inv_temp,86.4570327758789,10.4277861023354,69.56473960876465,88.54779815673828,94.96804580688476,SUB,041.csv
cost_stop_error,0.36311860427841997,0.12543722048179812,0.21220995892206607,0.36920690427075104,0.543825477909173,SUB,041.csv
cost_time,0.0010000000000000002,2.28569887277129e-19,0.001,0.001,0.001,SUB,041.csv
cost_go_error,1.0,0.0,1.0,1.0,1.0,SUB,041.csv
cost_go_missing,1.0,0.0,1.0,1.0,1.0,SUB,041.csv
rate_stop_trial,0.16666666666666669,2.925694557147251e-17,0.16666666666666666,0.16666666666666666,0.16666666666666666,SUB,041.csv
q_d_n,0.4430673040449619,0.18887397330115338,0.1909446906298399,0.4782773405313492,0.6888164699077604,SUB,042.csv
q_d,0.7964342176914215,0.1044661315187196,0.6660806089639664,0.8192441165447235,0.9258513867855072,SUB,042.csv
q_s_n,0.410395834594965,0.2468340215936992,0.14438306950032712,0.33718131482601166,0.8183613032102582,SUB,042.csv
q_s,0.7194762110710144,0.10765244279382058,0.568607610464096,0.720470517873764,0.878904291987419,SUB,042.csv
inv_temp,87.33967208862305,9.243288369239263,72.98673515319824,86.43981170654297,98.74497299194336,SUB,042.csv
cost_stop_error,0.540758885376836,0.4078235970597059,0.2207698407088827,0.39286549319578656,1.225099428501585,SUB,042.csv
cost_time,0.0010000000000000002,2.28569887277129e-19,0.001,0.001,0.001,SUB,042.csv
cost_go_error,1.0,0.0,1.0,1.0,1.0,SUB,042.csv
cost_go_missing,1.0,0.0,1.0,1.0,1.0,SUB,042.csv
rate_stop_trial,0.16666666666666669,2.925694557147251e-17,0.16666666666666666,0.16666666666666666,0.16666666666666666,SUB,042.csv
q_d_n,0.410743148624897,0.1938308751690895,0.1839422307908535,0.38673730194568634,0.7384836375713347,SUB,043.csv
q_d,0.8217537820339202,0.14712960507564343,0.5908785045146943,0.8518176078796387,0.9753709524869918,SUB,043.csv
q_s_n,0.6620991557836533,0.2866043054665944,0.2978099137544632,0.5707121789455414,0.9923690736293793,SUB,043.csv
q_s,0.7562236487865448,0.11090445156044294,0.6166511535644531,0.7466598451137543,0.9163220345973968,SUB,043.csv
inv_temp,82.8675148010254,9.352704452178868,70.97459449768067,84.58638763427734,94.48722229003906,SUB,043.csv
cost_stop_error,0.3335913018644737,0.21530236814678846,0.1739376755274723,0.26528703293213896,0.6914695194970452,SUB,043.csv
cost_time,0.0010000000000000002,2.28569887277129e-19,0.001,0.001,0.001,SUB,043.csv
cost_go_error,1.0,0.0,1.0,1.0,1.0,SUB,043.csv
cost_go_missing,1.0,0.0,1.0,1.0,1.0,SUB,043.csv
rate_stop_trial,0.16666666666666669,2.925694557147251e-17,0.16666666666666666,0.16666666666666666,0.16666666666666666,SUB,043.csv
q_d_n,0.38203316628932954,0.16858916404562016,0.2017728216946125,0.35612674057483673,0.634275296330452,SUB,044.csv
q_d,0.7691313743591308,0.12896198368837838,0.6066688925027848,0.7588759958744049,0.969613030552864,SUB,044.csv
q_s_n,0.47788240760564804,0.2523616019521775,0.1670664794743061,0.44681426882743835,0.8440558254718781,SUB,044.csv
q_s,0.7351965010166168,0.1175514152182623,0.6030385822057724,0.7141454815864563,0.9325102865695953,SUB,044.csv
inv_temp,88.68513107299805,9.331450138581578,73.70804023742676,89.58221817016602,97.28005180358886,SUB,044.csv
cost_stop_error,0.4230299852721148,0.20394742180572462,0.18947668069151954,0.3813711079692752,0.7407936169792991,SUB,044.csv
cost_time,0.0010000000000000002,2.28569887277129e-19,0.001,0.001,0.001,SUB,044.csv
cost_go_error,1.0,0.0,1.0,1.0,1.0,SUB,044.csv
cost_go_missing,1.0,0.0,1.0,1.0,1.0,SUB,044.csv
rate_stop_trial,0.16666666666666669,2.925694557147251e-17,0.16666666666666666,0.16666666666666666,0.16666666666666666,SUB,044.csv
q_d_n,0.33950729072093966,0.15940589537851102,0.16178977936506272,0.2803495228290558,0.5598014831542968,SUB,045.csv
q_d,0.7156818628311157,0.16185813691494166,0.5319673031568527,0.6777045428752899,0.9620410054922104,SUB,045.csv
q_s_n,0.4752781819552183,0.3078200037142409,0.0809610890224576,0.44443702697753906,0.8497821927070617,SUB,045.csv
q_s,0.7152796447277069,0.08880317668843352,0.594085693359375,0.7004778981208801,0.832080528140068,SUB,045.csv
inv_temp,87.19379806518555,8.342480673087705,74.98966178894042,88.39416122436523,96.24793548583985,SUB,045.csv
cost_stop_error,0.5491145922416557,0.39612970971308253,0.28150248242095427,0.3860935923103057,1.248411982560162,SUB,045.csv
cost_time,0.0010000000000000002,2.28569887277129e-19,0.001,0.001,0.001,SUB,045.csv
cost_go_error,1.0,0.0,1.0,1.0,1.0,SUB,045.csv
cost_go_missing,1.0,0.0,1.0,1.0,1.0,SUB,045.csv
rate_stop_trial,0.16666666666666669,2.925694557147251e-17,0.16666666666666666,0.16666666666666666,0.16666666666666666,SUB,045.csv
q_d_n,0.3771029099822044,0.13615579271611036,0.16338554099202157,0.4043769836425781,0.5241134569048881,SUB,046.csv
q_d,0.7094310283660888,0.08514890218258472,0.5964228570461273,0.7114333808422089,0.8235596299171447,SUB,046.csv
q_s_n,0.5227611139416695,0.2510923173755341,0.13271744996309282,0.634370744228363,0.7313867032527923,SUB,046.csv
q_s,0.7082098722457886,0.07721783940667237,0.6148671805858612,0.7051894664764404,0.8151923298835754,SUB,046.csv
inv_temp,87.96118087768555,5.294227630061414,79.7407600402832,88.85176467895508,93.97052383422852,SUB,046.csv
cost_stop_error,0.35686087886839346,0.09750361546062446,0.1994719522954841,0.3720185299667265,0.4646145571555097,SUB,046.csv
cost_time,0.0010000000000000002,2.28569887277129e-19,0.001,0.001,0.001,SUB,046.csv
cost_go_error,1.0,0.0,1.0,1.0,1.0,SUB,046.csv
cost_go_missing,1.0,0.0,1.0,1.0,1.0,SUB,046.csv
rate_stop_trial,0.16666666666666669,2.925694557147251e-17,0.16666666666666666,0.16666666666666666,0.16666666666666666,SUB,046.csv
q_d_n,0.49343311935663225,0.17088841706716243,0.2570010207593441,0.5204086899757385,0.6917226254940033,SUB,047.csv
q_d,0.7200997948646546,0.14089856870637016,0.5519277423620224,0.7056500613689423,0.9326930671930311,SUB,047.csv
q_s_n,0.5332282990217209,0.2128201065256502,0.32795987725257875,0.4383574426174164,0.8643459796905517,SUB,047.csv
q_s,0.6864100813865661,0.11510167023008269,0.5362072736024857,0.703959733247757,0.8261818259954452,SUB,047.csv
inv_temp,86.17190475463867,7.303047614047461,76.62769165039063,87.9013557434082,95.35681076049805,SUB,047.csv
cost_stop_error,0.9169313757666397,0.4212677971703402,0.22134299592961101,0.9869603601044087,1.4389144526912099,SUB,047.csv
cost_time,0.0010000000000000002,2.28569887277129e-19,0.001,0.001,0.001,SUB,047.csv
cost_go_error,1.0,0.0,1.0,1.0,1.0,SUB,047.csv
cost_go_missing,1.0,0.0,1.0,1.0,1.0,SUB,047.csv
rate_stop_trial,0.16666666666666669,2.925694557147251e-17,0.16666666666666666,0.16666666666666666,0.16666666666666666,SUB,047.csv
q_d_n,0.5412416666746139,0.2525656440063574,0.24090977013111115,0.6104928255081177,0.8140997529029845,SUB,048.csv
q_d,0.7552101254463196,0.15204719823725363,0.514644593000412,0.7897371053695679,0.9508962303400039,SUB,048.csv
q_s_n,0.23993910858407616,0.21984276686830426,0.0335160659160465,0.2368279993534088,0.5882252454757686,SUB,048.csv
q_s,0.6922032833099365,0.08410054965628405,0.5785776793956756,0.6935236752033234,0.8031954437494278,SUB,048.csv
inv_temp,84.05746688842774,6.156494880569007,73.88499069213867,86.56732559204102,90.03830261230469,SUB,048.csv
cost_stop_error,0.734280413047585,0.4150624832685323,0.2843850760574408,0.5853489840549506,1.3448283696668617,SUB,048.csv
cost_time,0.0010000000000000002,2.28569887277129e-19,0.001,0.001,0.001,SUB,048.csv
cost_go_error,1.0,0.0,1.0,1.0,1.0,SUB,048.csv
cost_go_missing,1.0,0.0,1.0,1.0,1.0,SUB,048.csv
rate_stop_trial,0.16666666666666669,2.925694557147251e-17,0.16666666666666666,0.16666666666666666,0.16666666666666666,SUB,048.csv
q_d_n,0.3484387926757336,0.1792900905028153,0.10281281284987927,0.3683282732963562,0.5800122082233429,SUB,049.csv
q_d,0.7563950896263123,0.1457931561075907,0.5426212430000306,0.8049505949020386,0.92909237742424,SUB,049.csv
q_s_n,0.4695837050676346,0.20315007772265228,0.23174038976430894,0.42839403450489044,0.7182907104492187,SUB,049.csv
q_s,0.7552420377731324,0.09775560883670723,0.6330127894878388,0.7562357187271118,0.894605216383934,SUB,049.csv
inv_temp,88.29561462402344,6.188811613484183,80.02058181762695,87.7512435913086,97.07909545898437,SUB,049.csv
cost_stop_error,0.3655181550043304,0.14482672187952622,0.19420289687059525,0.3368943841896198,0.5779109421677042,SUB,049.csv
cost_time,0.0010000000000000002,2.28569887277129e-19,0.001,0.001,0.001,SUB,049.csv
cost_go_error,1.0,0.0,1.0,1.0,1.0,SUB,049.csv
cost_go_missing,1.0,0.0,1.0,1.0,1.0,SUB,049.csv
rate_stop_trial,0.16666666666666669,2.925694557147251e-17,0.16666666666666666,0.16666666666666666,0.16666666666666666,SUB,049.csv
q_d_n,0.406600646674633,0.18510065839308595,0.18542854562401773,0.3652867525815964,0.6793267160654067,SUB,050.csv
q_d,0.8037063777446747,0.14548659478470086,0.5573744148015976,0.8286468088626862,0.97493736743927,SUB,050.csv
q_s_n,0.5129051029682159,0.2713820282929603,0.1700996771454811,0.5533032715320587,0.8684299439191818,SUB,050.csv
q_s,0.7005632758140564,0.08780630397418177,0.5766049861907959,0.7051813900470734,0.8245929539203642,SUB,050.csv
inv_temp,83.98440704345703,11.223327943532688,66.77222061157227,88.05641174316406,93.74884300231933,SUB,050.csv
cost_stop_error,0.3316071937973247,0.12366633936460711,0.20237829786312014,0.29288500431187225,0.5245680283783318,SUB,050.csv
cost_time,0.0010000000000000002,2.28569887277129e-19,0.001,0.001,0.001,SUB,050.csv
cost_go_error,1.0,0.0,1.0,1.0,1.0,SUB,050.csv
cost_go_missing,1.0,0.0,1.0,1.0,1.0,SUB,050.csv
rate_stop_trial,0.16666666666666669,2.925694557147251e-17,0.16666666666666666,0.16666666666666666,0.16666666666666666,SUB,050.csv
q_d_n,0.40064196288585663,0.3043143581178549,0.1301624670624733,0.2707011178135872,0.8350680351257324,SUB,051.csv
q_d,0.6968467116355896,0.13193917872937175,0.5358696639537811,0.6680997610092163,0.8954796493053435,SUB,051.csv
q_s_n,0.4400136390700936,0.2385681686921531,0.06975183105096222,0.5184033811092377,0.6728685438632965,SUB,051.csv
q_s,0.7611560881137848,0.1210276875206497,0.5497432500123978,0.7956687808036804,0.868166497349739,SUB,051.csv
inv_temp,83.70512771606445,9.890638581685204,69.96112365722657,84.28286361694336,98.50486526489257,SUB,051.csv
cost_stop_error,0.4647447589957448,0.16981247344318728,0.28121543144475486,0.4317883642235226,0.7491032429091109,SUB,051.csv
cost_time,0.0010000000000000002,2.28569887277129e-19,0.001,0.001,0.001,SUB,051.csv
cost_go_error,1.0,0.0,1.0,1.0,1.0,SUB,051.csv
cost_go_missing,1.0,0.0,1.0,1.0,1.0,SUB,051.csv
rate_stop_trial,0.16666666666666669,2.925694557147251e-17,0.16666666666666666,0.16666666666666666,0.16666666666666666,SUB,051.csv
q_d_n,0.3210907347500324,0.21329654083678243,0.1289001051336527,0.20972084254026413,0.6761100709438324,SUB,052.csv
q_d,0.7831168234348297,0.1094448291930562,0.6079011291265488,0.7974174618721008,0.9072774082422256,SUB,052.csv
q_s_n,0.38611094933003187,0.2755939184576091,0.04103384660556912,0.32634271681308746,0.7979687541723248,SUB,052.csv
q_s,0.748559695482254,0.16241513791802326,0.5328346699476242,0.7542442381381989,0.9317862451076507,SUB,052.csv
inv_temp,79.52954025268555,10.216004590832304,63.77418212890625,81.43993759155273,91.6801601409912,SUB,052.csv
cost_stop_error,0.3258994462980603,0.18547917371146203,0.08838660939832199,0.30716082949568,0.6307834184798462,SUB,052.csv
cost_time,0.0010000000000000002,2.28569887277129e-19,0.001,0.001,0.001,SUB,052.csv
cost_go_error,1.0,0.0,1.0,1.0,1.0,SUB,052.csv
