q_d_n,q_d,q_s_n,q_s,tau,inv_temp,cost_stop_error,cost_time,cost_go_error,cost_go_missing
-0.0054852962,0.6999589,0.16063085,0.94879425,7.777976,65.932915,1.693176,0.023725478,1.6130626,0.09757831
0.1867125,0.81697977,0.1036427,0.7896975,8.942602,90.700165,0.5001541,0.0030356145,0.061789412,0.014356558
0.07523286,0.71821845,0.12704659,0.99379456,7.074359,62.69925,1.6689976,0.016270617,0.9059025,0.012576599
0.1527617,0.7272538,0.073856354,0.9503796,7.2160435,58.09848,2.2753048,0.027290845,1.830326,0.13480699
0.39725858,0.744302,0.053581238,0.9702995,8.6908245,45.544952,1.8981988,0.026320534,1.3709658,0.095047586
0.5497428,0.77685314,0.05376947,0.76738894,8.674123,73.56561,1.5568494,0.022787757,1.2591896,0.032299384
0.40438086,0.7338179,0.11134875,0.95859146,8.361492,42.54842,1.5979855,0.019160021,1.2384104,0.1344847
0.6656991,0.85253555,0.064368725,0.97223556,8.985729,81.15484,1.2217131,0.020859785,1.4786358,0.055269923
0.056839228,0.6865125,0.10794604,0.9662951,8.350782,81.81425,1.0463692,0.014704985,0.77331764,0.069416165
0.028729975,0.698303,0.11559582,0.9689075,7.471815,72.530426,0.9205858,0.0075494866,0.41648918,0.043753915
0.039191604,0.69026107,0.07989311,0.96915877,7.8230934,57.368057,1.5389287,0.015439848,0.7146725,0.012838221
0.07157308,0.70398587,0.11155939,0.954334,7.4843636,79.789406,0.895293,0.011480455,0.9444088,0.047767058
0.15786147,0.72067046,0.15297753,0.91231036,8.677576,48.393356,1.5169501,0.021820739,1.2511772,0.015615034
0.15839827,0.7560772,0.08873916,0.9552458,8.315018,39.417397,0.70446503,0.0067419996,0.86588526,0.037163097
0.0037397742,0.70633924,0.23313875,0.81506324,7.596809,72.7356,1.9596161,0.03026359,1.5652703,0.1624294
0.6516007,0.7729976,0.09326744,0.91662216,8.619498,65.6496,1.3358107,0.01974833,1.064195,0.051703677
0.06686193,0.66130686,-0.013180852,0.9785264,7.45807,59.683125,0.96646416,0.00769015,0.43568614,0.069684334
0.008553624,0.69102275,0.3387588,0.96279275,8.230114,57.67415,1.410245,0.020673051,1.2194821,0.05325518
-0.05502194,0.67418575,0.044233322,0.58118796,8.231861,39.723736,0.4878956,0.008921509,1.1730967,0.024427956
-0.017051995,0.6522156,0.19576178,0.9920933,7.8833113,90.98715,1.6730423,0.020216666,0.93954295,0.05669039
0.080657125,0.70152473,0.061098695,0.95012486,7.8126774,33.943367,1.8479079,0.026063753,1.7838552,0.09320197
0.19223666,0.7225458,0.07203102,0.9297285,7.860227,79.18724,1.3031754,0.018056702,1.2494243,0.09259825
0.09116781,0.6875001,0.010070324,0.985882,7.406313,72.87286,1.0178189,0.013178107,1.1119283,1.0504966
0.0077776313,0.7068205,0.24430741,0.75950176,7.7696314,48.123085,1.2402306,0.022222718,2.030735,0.01124231
0.34394202,0.77771944,0.15375422,0.9663714,8.257841,81.657486,1.4087508,0.021270882,1.0952963,0.062021896
0.26620173,0.73072696,0.05223608,0.9121635,7.7438188,74.72303,1.5792893,0.016433964,0.68891054,0.74128056
0.1119504,0.7529744,0.13306117,0.9701371,8.416101,32.992474,1.9182913,0.016730182,0.61651,0.10221681
0.5897612,0.78465915,0.041250348,1.0014863,7.7736673,98.774475,1.1334478,0.014194633,0.7311633,0.018062195
0.0021896958,0.7342724,0.032731295,0.7514172,8.86059,73.55853,0.7245917,0.006829306,0.40028226,0.013475515
0.4631158,0.7960876,0.051396847,0.98130405,8.105606,73.57333,1.0729897,0.00992836,0.47365892,0.01658043
0.12290895,0.72929627,0.0477041,0.92985904,8.310534,52.318012,1.5065676,0.015068842,0.8248466,0.021219142
0.26030493,0.77905667,0.09271717,0.8393279,8.376823,55.81828,1.9776939,0.024589347,1.046459,0.048002765
0.05741459,0.712036,0.026444674,0.9508883,7.462663,71.82228,1.500641,0.015253407,0.943698,0.07832883
0.4091399,0.7559192,0.15379226,0.7708873,8.422227,89.955765,1.1027467,0.01664411,1.1884556,0.010314301
0.15028226,0.7275367,0.08138406,1.0046456,8.065058,67.327835,1.6444939,0.015058139,0.47989047,0.020754755
0.25472486,0.7154482,0.106366634,0.97555137,8.138487,56.498306,1.1591953,0.014913155,0.8601852,0.03793567
0.026236773,0.69297755,-0.019899964,0.7052344,8.086131,77.2521,1.2217706,0.018629298,1.2375532,0.05805695
0.1287061,0.7168987,0.0451957,0.959164,7.930031,105.95761,0.59909314,0.0075034807,0.6112149,0.01403243
0.39144382,0.73176026,0.010387182,0.99636984,8.091167,54.484306,1.522623,0.018537732,1.31123,0.037965693
0.008479536,0.66062534,0.25340557,0.92519724,6.6302195,71.4647,0.9807494,0.010073755,0.808753,0.068157986
0.349812,0.7160766,0.16522266,0.76522404,6.980288,89.65011,1.6792988,0.021498755,1.4016509,0.0445865
0.10340202,0.7295345,0.030585289,0.7521158,7.21039,70.876144,0.38878718,0.0029023732,0.4288751,0.014973944
0.1893028,0.7260896,0.07325065,0.9784963,7.6433935,66.569214,0.46561453,0.0022140325,0.31456718,0.023893371
0.30052543,0.7106161,0.09864652,0.97366756,7.749332,67.62198,1.3951968,0.019060686,1.2375343,0.19856176
-0.014989734,0.7151526,0.004811883,0.5951612,7.8510413,79.49497,1.3397983,0.010682003,0.23747897,0.05090138
0.043213606,0.72133756,0.09365666,0.9421911,7.985536,60.03412,0.72162783,0.00541016,0.43176675,0.017896129
0.046983898,0.7055768,0.03666091,0.93626195,8.088289,90.59776,1.216291,0.01325457,0.50445336,1.3168994
0.004301131,0.69362986,0.40173873,0.96601856,8.4935465,90.220215,0.36203736,0.004876914,0.43610317,0.027387315
0.30714774,0.71293914,0.08326721,0.9974501,7.8440638,88.5858,0.67374206,0.008741499,0.5807039,0.012043877
0.7074393,0.91643924,0.037476778,0.76780856,8.526913,46.755707,0.7898443,0.0045182155,0.33688727,0.015629165
0.24606931,0.7367327,0.20538816,0.9270486,7.727867,65.36902,1.7438754,0.020826688,1.4077872,0.016431456
0.2488904,0.72647566,0.11321187,0.91768324,7.478097,78.880554,1.9222168,0.027355846,1.6139535,0.03023419
0.5494695,0.7487762,0.032113314,0.8916506,6.846061,68.60229,1.6869458,0.017621102,0.78111446,0.2096683
0.1818093,0.7150008,0.107234836,0.8854408,7.377652,72.29466,1.6222488,0.018947413,1.1751918,0.015723232
0.056162715,0.749561,0.11076355,0.8645223,8.664058,68.10147,0.66577744,0.0042140353,0.27952424,0.085254565
0.22668433,0.72919357,-0.006687045,0.91926193,7.4773393,79.528534,1.4464109,0.020592993,1.5031396,0.12285839
0.39666736,0.74443567,0.13851541,0.98599344,7.7348285,89.330154,1.6516776,0.025378123,1.2916999,0.04997485
0.60586786,0.7661444,-0.0134135485,0.89140105,8.82972,54.58435,0.7297818,0.009226438,0.6298512,0.04007684
0.30808008,0.75412077,0.056331754,0.9566792,8.748971,73.54688,1.0591145,0.012703924,0.6279452,0.010392114
0.5191279,0.77923,0.10726571,0.94435674,8.13994,78.243675,1.10822,0.012424524,0.78921705,0.013845201
0.058731794,0.68042153,0.24694307,0.946442,8.197781,87.15711,1.22796,0.016454233,0.9658519,0.0110578425
0.32968807,0.745212,0.039287448,0.9859124,8.445295,96.313705,1.1598936,0.017205155,1.1141768,0.109248236
0.40203393,0.76919097,0.08318949,0.9756291,8.889502,27.31453,1.1537343,0.014832066,1.0984485,0.15946576
0.19214952,0.70681417,0.0825547,0.9722613,8.2610035,56.70716,1.4287318,0.03203965,1.3192335,0.05328399
0.18068516,0.6991906,0.028950691,0.96693623,9.205498,76.50168,0.9279839,0.0106862355,0.4545512,0.06444331
0.2852484,0.7169513,0.032610536,0.93005437,7.5678215,63.348278,1.6747471,0.022506738,1.4917636,0.016661603
0.6365465,0.83642817,0.091910124,0.9769409,8.793679,48.92268,2.31211,0.021722965,0.7865407,0.017210612
0.11120725,0.7388543,0.13652468,0.93898284,7.31363,101.44559,0.36092746,0.003120446,0.3368076,0.021473996
0.28391242,0.755415,0.08573997,0.9658587,7.962439,56.175434,1.1085244,0.016305435,1.4739349,0.011151837
0.31385958,0.75497097,0.10099721,0.9688747,8.193636,90.145485,0.93843925,0.014518324,1.3758743,0.009373704
0.16413558,0.73158294,0.004569173,0.9597679,8.456171,45.291218,0.7661042,0.0065997955,0.6095079,0.075663805
0.26236832,0.72653276,0.08803511,0.9209074,8.227772,87.39229,1.764791,0.024853634,1.037515,0.6608276
0.19153428,0.7177004,0.0009902716,0.97735906,7.1840096,78.731255,1.2153587,0.012333133,1.0007594,1.056333
0.41114488,0.76703906,0.029739738,0.8215228,8.532076,81.803795,0.28693727,0.0017129368,0.2515285,0.012916049
0.1843822,0.71782684,0.039358616,0.8280124,7.513708,78.65501,2.1029418,0.030513564,1.7562099,0.11970067
0.074941576,0.7148252,0.06951606,0.9821941,7.7224197,72.82535,0.92021275,0.013306478,1.1943,0.28173596
0.23355663,0.7270531,0.15035293,0.7927288,7.4447794,73.61362,1.2098588,0.013275721,0.83976513,0.02301803
0.2663759,0.7423033,0.058216333,1.011918,8.255823,45.09542,0.92336553,0.012401205,1.2527013,0.019356415
0.026096165,0.71015525,0.04412651,0.80322576,7.9668903,72.18261,0.7578254,0.0086867,0.59573716,0.06192114
-0.03953898,0.6669071,0.028841376,0.7455381,7.5922213,72.00271,0.9607872,0.014578087,0.8721843,0.047764987
0.7956151,0.9005401,0.13773036,0.9028958,8.76067,82.87857,1.54487,0.013814608,0.3480118,0.2422625
0.13756394,0.73016566,0.08811605,0.8531418,8.175129,60.082657,1.602272,0.018967139,1.1473681,0.063796476
0.055892467,0.68939555,0.2208324,0.858831,8.293256,49.046574,1.541075,0.03081764,1.6032435,0.06872578
0.76432616,0.8746537,0.062369347,0.8997594,9.285977,21.950245,2.2737331,0.02712362,1.8377349,0.048565693
0.119699,0.70158935,0.1232487,0.8619379,7.7969513,49.97598,1.5437384,0.022080999,1.5629196,0.07236178
0.18703091,0.71425956,0.09976685,0.8996247,7.444984,87.21898,1.3578706,0.020385489,0.99146116,0.030281693
0.24531126,0.73103,0.058442354,0.9984179,8.382257,58.370274,1.499102,0.017223984,0.8234244,0.013833269
0.34015936,0.76076233,0.0918268,0.938316,7.4120107,81.51106,1.0332012,0.012050585,0.7805437,0.02374644
0.18174505,0.7418128,0.11255932,0.8471476,8.593703,69.20872,1.9541556,0.022628842,1.4697254,0.10380094
0.025969088,0.6967099,0.080370426,0.97077954,8.25038,72.10713,2.211454,0.040243775,2.1524286,0.045360584
0.22500265,0.73444587,0.15838614,0.8395301,8.471876,77.80871,1.380726,0.027515989,1.3064064,0.021549815
0.05158639,0.70652944,0.098665476,0.9927473,7.1883364,33.708107,0.8665131,0.0085543385,0.95257556,0.027391102
0.2588644,0.7246121,0.10962939,0.9000166,8.171399,94.24748,0.9334871,0.011080608,0.5988061,0.19942202
0.14160562,0.7170609,0.08825457,0.9107305,8.068157,49.368633,1.3413613,0.020673642,1.5341648,0.0880714
0.09829247,0.7215503,0.0034583807,0.83429754,8.251541,69.22387,0.75641274,0.0065822517,0.39822617,0.014512199
0.35979024,0.76124734,0.039192796,0.9545189,8.278749,32.470844,1.5711726,0.018896688,1.783554,0.012360268
-0.023186624,0.6734214,0.20504984,0.884557,7.601603,51.632698,1.4223489,0.016444374,1.0533446,0.02179885
0.52326876,0.7904545,0.09610689,0.9847002,7.67189,64.03986,1.6954132,0.021600133,1.2685924,0.024787946
0.25781536,0.745003,0.051149964,0.9750236,7.2039485,63.832497,0.690857,0.0060404036,0.59277767,0.0104450425
0.67383397,0.8601287,0.0084095,0.9298298,8.834829,21.953936,1.8998123,0.0159504,1.014052,0.54595023
0.3207097,0.7357498,0.108860254,0.99997056,7.975607,90.61807,0.6524016,0.009329838,0.7315333,0.03441377
-0.00055378675,0.69529194,0.020533442,0.9405128,8.476211,55.819473,1.3302882,0.01974119,1.0985864,0.1427888
0.06743437,0.7200112,0.11625922,1.002346,7.810107,74.403465,1.9696811,0.020549756,0.9378492,0.02295316
0.114560485,0.7435939,0.115998626,0.86201096,7.0496125,55.905968,1.5477037,0.012272094,0.5384339,0.020916553
0.10319239,0.7262011,0.17066291,0.9056975,8.468113,60.85003,0.40610158,0.0016523241,0.21119723,0.037865143
0.070788205,0.6960864,0.08854544,0.9907377,8.097371,64.41679,0.60336995,0.0054377816,0.41634572,0.13151442
0.7893739,0.8816922,-0.017333984,0.9479042,6.678194,69.13929,1.5378929,0.011523894,0.41208225,1.4850212
0.06683135,0.70317954,0.08643174,0.9728352,7.4076176,30.299809,1.4312104,0.019273316,1.687328,0.037296794
0.22282588,0.7318768,0.11254382,0.94241977,8.225821,88.09279,1.209338,0.013743229,0.68545157,0.0781117
0.10356915,0.7002273,0.039391994,0.97122586,8.375853,69.55474,0.54293627,0.005045216,0.39751285,0.094471864
0.11097956,0.70637214,-0.0036563873,0.96720946,8.462736,82.79578,1.0808759,0.013165288,0.67158854,0.10728042
0.07674724,0.72126913,0.0819906,0.8889444,8.336561,71.14361,0.5018206,0.0032579582,0.23794082,0.0426885
0.22650504,0.7121693,0.071364164,0.8775378,7.9584866,90.19354,1.1042954,0.010634072,0.46785927,0.03298982
0.03277862,0.706041,0.15501928,0.86633736,8.349486,38.647118,1.8781517,0.026366698,2.0285769,0.05396944
0.07102722,0.7211187,0.05274844,0.9248197,7.23777,60.49369,1.2122564,0.014138915,0.9473568,0.34702998
0.14239037,0.7201505,0.107599616,0.9612671,8.475651,40.89789,0.85632145,0.0072463173,0.4912969,0.11834387
0.14649212,0.75366676,0.017543435,0.76430994,8.246963,37.60323,2.0860271,0.01869036,0.41799265,0.50368404
0.21038735,0.7343981,0.088106155,0.97798926,8.351973,69.43816,1.4236951,0.019415421,1.1016026,0.0548121
0.050064623,0.74167645,0.016785383,0.9799417,8.091734,57.582233,0.4804203,0.0016845398,0.15621543,0.041964915
0.017203212,0.68904716,0.06546068,0.7701599,8.451992,39.807743,2.1586945,0.03330812,1.5589315,0.03796104
0.4830115,0.76817024,0.09234917,0.9407884,8.531742,52.421947,1.6760125,0.02452609,1.4125351,0.027907567
0.09511417,0.7130019,0.07604718,0.7673948,7.719046,83.09883,1.6932633,0.018399611,1.0253807,0.12091936
0.14589441,0.7284203,0.05358076,0.9710252,7.1227813,72.20922,1.6301744,0.016099198,1.1597918,0.014452375
0.32875395,0.731989,0.069667935,0.8312583,8.163382,72.241005,0.8876982,0.009497558,0.35711575,0.13248628
0.24185705,0.74781346,0.022693157,0.9551262,7.2547326,60.390858,1.6084843,0.017263988,1.1170913,0.75868225
0.16806734,0.7299934,0.10424006,0.8998103,8.256588,61.551777,0.7932385,0.0074988804,0.54731923,0.081527725
0.052733243,0.70565206,0.007931232,0.8736019,8.234218,52.525223,0.82017,0.008967165,0.6455451,0.31293324
0.16998506,0.71141386,0.13185942,0.97705734,8.286051,52.228977,1.3347658,0.013530172,0.76630664,0.32426322
0.20789468,0.75129557,0.033809185,0.9620662,8.116495,88.01721,1.0249912,0.014552543,1.0806656,0.015653234
0.047718525,0.69783527,0.15611339,0.94662046,8.184982,54.46164,1.0669903,0.010025266,0.53546655,0.022612955
-0.04797882,0.67128336,0.0039503574,0.71788245,7.555234,33.69648,1.095944,0.010764688,1.1036152,0.20211503
0.50089633,0.72898024,0.026955962,0.9680705,5.9811583,72.6915,0.9416038,0.008548413,0.45802203,0.58239853
0.1965766,0.7312682,0.03534019,0.93070936,8.166957,56.262264,0.5253521,0.0047885464,0.4781909,0.010674517
0.14596975,0.72483546,0.12575877,0.87173605,7.847209,71.171936,1.2095432,0.011140516,0.54068506,0.025537616
0.7529096,0.8613668,0.06347573,0.94526756,8.061275,47.731335,0.77871794,0.0077045006,0.66199607,0.10136913
0.34219596,0.77839184,0.063153744,0.8999241,8.324682,42.16966,1.840881,0.021872472,1.3055308,0.25600597
0.09066516,0.74805534,0.09003401,0.96529853,8.09013,71.20649,0.6506743,0.009955139,0.73383147,0.03989666
0.45440936,0.74490994,0.1061424,0.9783008,7.2525244,46.323654,1.4672997,0.014603162,0.94702077,0.029623466
0.4320689,0.7267718,0.016188502,0.87698096,7.394227,74.78919,1.6460198,0.020518178,1.0569092,1.7953514
0.24319756,0.77387524,0.061133146,0.9576708,8.273474,10.087075,1.9046732,0.010369329,1.5380541,0.010822812
0.2098453,0.7245045,0.12582052,0.9489906,7.8610196,78.095474,1.397266,0.017955687,1.0975753,0.0123852715
0.17099893,0.7019988,0.011461496,0.97239685,8.383126,82.86054,1.9200613,0.02947614,1.5405065,0.15955703
0.25604784,0.72041345,0.031862497,0.91726,7.257954,102.70029,1.2376955,0.019364182,1.4804193,0.4574508
0.56788456,0.77354497,0.06996691,0.96522903,7.2040887,72.74892,1.1544542,0.013622234,1.040653,0.019735498
0.3533095,0.72313005,0.08117139,0.9546222,6.103038,83.88687,1.6071723,0.016138243,0.8465287,0.2177982
0.4877047,0.7944695,0.038600087,0.8763189,7.723978,32.737213,1.9803003,0.031168047,1.9595125,0.011599747
0.065354824,0.71093,0.05744028,0.9544608,8.131746,79.64033,1.383188,0.01714008,0.9214048,0.014655608
0.6462873,0.81990194,0.16570926,0.991474,8.729849,85.76742,1.2297589,0.016281312,0.6710297,0.021971092
-0.01941818,0.69689703,0.08375132,0.9123589,8.106488,78.618,0.6607409,0.01255871,0.9943545,0.091399685
0.22242892,0.7364354,0.046741247,0.97167903,8.178722,86.17893,0.6366868,0.0073570656,0.40956354,0.03172163
0.4267211,0.7532054,0.11942017,0.85675234,8.037351,78.7824,0.46101528,0.0054065,0.524005,0.018152848
0.20018661,0.73049814,0.010574222,0.7932872,7.48612,89.548645,1.8095534,0.01571506,0.5033065,0.011262167
0.17077196,0.76253104,0.1405318,0.96145046,7.6654234,80.84554,0.8375062,0.007349205,0.42377123,0.062544405
-0.02827084,0.69832546,0.25579154,0.9990717,8.02232,67.35963,0.3240965,0.0029863208,0.43312874,0.026021421
-0.033106685,0.66994727,0.5246024,0.91619295,7.129068,59.393234,0.98317075,0.020547755,2.003657,0.049717605
0.42291468,0.7492617,0.015735269,0.97460043,7.795271,55.819347,0.6633451,0.0066989944,0.59476274,0.03178184
0.3035401,0.7425391,0.03291464,0.97083384,8.459117,79.58388,1.022034,0.012585382,0.7846411,0.029290829
0.29302597,0.7533978,0.06523466,0.876062,7.8676114,50.177773,0.77080363,0.0060599786,0.5644036,0.016112914
0.15378141,0.7024794,0.07194412,0.9704958,7.7329316,82.54132,1.2385893,0.018305903,1.1943355,0.019135315
0.066369414,0.69965214,0.109714985,0.9937799,7.2542267,49.962994,1.0941453,0.013000484,1.3014596,0.016149111
0.041395724,0.7320642,0.024550319,0.9711566,7.503831,41.338593,1.518745,0.008990847,0.3591147,0.47480687
0.13016927,0.70923793,0.073210835,0.99848294,8.196709,92.88397,1.8852166,0.02414121,0.7193953,0.10060552
0.10325152,0.6848483,0.07294834,0.9931289,8.181803,66.7271,1.1222532,0.015310157,0.9627092,0.11045222
0.7419784,0.8392036,0.08557379,0.9431522,8.55961,74.68257,1.2463992,0.015572184,1.0074712,0.010464519
0.01968199,0.6876523,0.07698631,0.83780897,8.077194,73.59958,0.9418989,0.00737552,0.20787796,0.07262833
0.08828986,0.72064066,0.06645405,0.9714195,8.706748,45.208088,1.2800896,0.013829781,0.8112264,0.07281868
0.10823655,0.7073169,0.040424705,0.9809602,8.27923,38.35814,1.6650072,0.023402689,1.6267515,0.36755818
0.11188924,0.69617593,0.14559679,0.8827359,7.565399,83.681046,1.223515,0.015164047,0.78042084,0.014493513
0.65835315,0.8403733,0.044820905,0.9949262,7.9665804,86.12174,0.97781277,0.010424065,0.51205117,0.11827138
0.3663403,0.7351379,0.03673005,0.85156155,6.931271,93.153015,1.2645079,0.013295716,0.7862999,0.015961248
0.17124891,0.75128746,0.18433239,0.8398323,7.9120073,39.90963,2.14781,0.022460004,1.3080975,0.23354857
0.47125143,0.7798073,0.05773878,0.8893385,8.127169,48.55815,1.307179,0.017601628,1.1772435,0.01970226
0.42158946,0.8044635,0.06651211,0.9269465,8.283038,78.53351,0.79945356,0.0056996318,0.19444954,0.011450392
0.15927339,0.72632325,0.00056791306,0.9408425,8.613369,41.85815,0.5638561,0.0052982415,0.6233868,0.012029102
0.24197376,0.70892084,0.0067722797,0.9033913,8.248285,59.12815,1.7018491,0.021844601,1.3149799,0.038364265
0.1751697,0.7191921,0.14388305,0.7681808,7.882882,88.404854,1.5030185,0.022400303,1.7178693,0.054334477
0.23736441,0.7268004,0.08906007,0.94021595,7.618226,59.71515,2.1853905,0.02879206,1.5164359,0.40680864
0.08266348,0.69441533,0.19716658,0.8814519,7.770917,67.19781,1.5756428,0.026758946,1.5498557,0.051728435
0.48953074,0.73444927,0.12899065,0.96192765,7.924576,100.5377,1.6525298,0.025361976,1.365621,0.023736365
0.4699015,0.7599653,0.0876621,0.90292144,8.128777,55.059647,2.121582,0.030515952,1.6733518,0.21164331
0.3596046,0.82212347,0.050979733,0.8460956,8.370622,30.530798,1.8027236,0.012858703,0.6540438,0.24487145
0.09906244,0.7090278,0.06303823,0.8518096,7.318647,75.99558,1.7901669,0.022131277,1.1468507,0.05018934
0.39380357,0.7363879,0.03259051,0.9064933,7.450202,45.592625,1.7991555,0.016324285,0.76289153,0.033887938
-0.008798182,0.6936665,0.05885017,0.75840014,7.5514565,73.440735,0.6538195,0.009732731,1.1588123,0.06355917
0.24608588,0.78260195,0.02944231,0.75875354,8.050741,52.26956,1.1348497,0.009145086,0.47176498,0.017129157
0.09301305,0.7151222,0.09929097,0.9705945,7.859674,53.864655,0.263767,0.0009044638,0.26521525,0.011364908
0.4014062,0.7325256,0.113936305,0.99159634,7.865878,61.500233,1.5231175,0.024665736,1.3387619,1.1723458
0.075179935,0.7028641,0.08904576,0.9479954,7.692845,65.67718,1.6584867,0.025320176,1.7718831,0.04611851
0.09108257,0.72705644,0.0020833015,0.9300056,8.292118,42.587173,1.9349129,0.02038445,1.0339365,1.0559396
0.019089878,0.7035695,0.10709584,0.8532922,8.031645,79.740685,1.5874532,0.018203132,0.80986136,0.079925224
-0.013396144,0.6867734,0.10047543,0.9849981,7.6191206,87.395744,0.11415034,0.00041688143,0.21838763,0.017455509
0.2494911,0.70474964,0.06523752,0.95997787,8.784144,52.64218,0.45544636,0.0039604306,0.29832166,0.022779252
0.009422123,0.76496226,0.0036269426,0.88771427,8.489948,51.072376,0.80180097,0.0045689363,0.13714872,0.011926884
0.42675456,0.7416661,0.027562618,0.9795166,7.4057956,70.97442,1.32193,0.01422574,0.82072675,0.06801649
0.18748307,0.71953714,-0.0028244257,0.9838853,7.7572103,53.97344,1.6716325,0.019174453,1.1195033,0.019933725
0.027055025,0.70097977,0.058971882,0.9841646,8.568932,59.056072,0.7513107,0.011903617,1.0202953,0.08220344
0.3703532,0.73056144,0.01067102,0.9775834,7.430828,65.57122,1.6667836,0.014562455,0.5642273,0.014123174
0.4780128,0.7587602,0.08679712,0.98919934,8.978237,55.543324,1.3947816,0.01798978,0.8433893,0.04250397
0.119968295,0.7209556,0.029886246,0.9995129,7.873294,35.395428,1.5436057,0.01782199,1.3004112,0.25804165
0.14739537,0.71907157,0.035660982,0.8036364,7.8265285,41.795593,1.7470307,0.02528714,1.3672825,0.06290132
0.24233842,0.7352279,0.1608604,0.9205619,7.6360927,75.749344,1.9959635,0.01943464,0.8325366,0.06454334
0.45803982,0.74502766,0.058596253,1.0010586,8.115399,54.59909,1.7640119,0.024781624,1.6868725,0.010255509
0.836328,0.9478719,0.09964287,0.85517675,8.381058,92.39091,1.2400199,0.012164591,0.3219679,0.04172142
0.19075274,0.7275049,0.22736186,0.9845735,8.339162,85.142426,0.28145215,0.0032973634,0.4135832,0.040357903
0.18061209,0.7217162,0.11174393,0.85433686,7.8319616,42.459835,1.3552456,0.029723492,1.9862999,0.016540673
0.24038267,0.7144913,0.08629513,0.9818379,8.092566,86.8545,0.9666919,0.012046931,0.751434,0.03791346
0.0028567314,0.7137426,0.13926017,0.8292928,7.748355,71.50724,0.7292079,0.007296855,0.622452,0.0799934
0.035161316,0.69676715,0.2730172,0.8381916,7.991859,78.58827,0.23071472,0.0033980056,0.44480443,0.06361743
0.41731414,0.7768121,0.00094127655,0.8287194,8.73359,63.832005,1.6781526,0.016580457,0.44613668,0.31762633
0.8418211,0.96534944,0.12005997,0.9632342,8.779567,66.468315,1.8517538,0.016164143,0.48499745,0.864056
0.01492852,0.69556487,0.15464185,0.88674605,7.438776,65.370674,1.7968674,0.030535687,1.9513433,0.60908574
0.39412278,0.75778186,0.03136778,0.9433311,8.861466,92.64961,0.5022259,0.0071304846,0.4228548,0.07646499
0.19345641,0.7321437,0.09185314,0.8528981,8.375498,99.19616,0.24826978,0.003961133,0.4114415,0.01633081
0.17922735,0.7296308,0.1082418,0.8988453,8.756846,76.53291,0.7695003,0.009804726,0.63977534,0.010866652
0.19571996,0.7295173,0.043047905,0.91921014,7.7842317,62.49917,1.2770652,0.013055431,0.66083765,0.009257078
0.036978126,0.68978715,0.08346665,0.7994854,6.8940544,85.75359,1.1084361,0.021596251,1.8332703,0.04668656
0.22028112,0.739107,0.11638963,0.878157,8.66011,54.583492,1.6425865,0.020858282,1.2142489,0.02401661
0.58713865,0.79328585,0.05575311,0.97373533,8.667333,101.50205,0.8090245,0.010793425,0.5550744,0.1654839
0.019783258,0.68917096,0.25186384,0.80886275,7.3192973,77.92689,1.5281311,0.020883301,1.4368708,0.043719605
0.56441164,0.78403103,0.08393872,0.9606483,8.979706,60.944546,1.7774234,0.030088449,1.6845913,0.014809164
0.0133425,0.7371894,0.071763515,0.9534606,8.613003,93.852295,0.24108781,0.0011116023,0.14047553,0.03194068
0.13699806,0.74121296,0.07378745,0.7707354,8.298934,47.82177,1.7587944,0.024511756,1.5175389,0.12285283
0.10883629,0.71636534,0.18415798,1.0021489,7.724785,77.28213,1.2437145,0.018002095,1.2590623,0.0588746
0.10525262,0.71445554,0.11142957,0.9666299,8.020221,83.77463,0.5746977,0.012010681,1.2160386,0.24098621
0.29798543,0.7604154,0.0409503,0.8870764,7.907481,39.062206,1.8157401,0.018168202,1.1208637,0.05008935
0.09617436,0.71930933,0.11740923,0.97216344,7.453224,85.63329,0.42913803,0.004007814,0.36019513,0.041300703
0.76216984,0.8893396,0.029669404,0.842621,8.842641,78.69162,2.6212535,0.024772469,0.87507874,0.10024668
0.13932657,0.7414642,0.020763159,0.86553574,8.462345,86.77536,0.45965225,0.0031136316,0.20078325,0.016002202
0.0041785836,0.67988455,0.1854202,0.85924757,6.7869387,83.25621,1.6788633,0.033000737,1.6715438,0.10763501
0.21924138,0.7542584,0.07312882,0.97201926,9.101231,44.887726,0.80289596,0.004546063,0.24639907,0.01584204
0.43781245,0.7680489,0.105727434,0.9809136,7.609894,40.405354,1.9124353,0.020634336,1.1155514,0.2906599
0.46315175,0.8069273,0.051876187,0.97960067,7.3848686,36.044933,0.8634147,0.0027823416,0.31221598,0.030822853
0.43622005,0.76269007,0.07270455,0.9013139,8.187995,62.947594,1.0911608,0.010320799,0.53134376,0.6700065
0.22237647,0.75206983,0.11178553,0.7726001,8.398594,58.6613,1.6163311,0.02256553,1.5764896,0.021127574
0.26502144,0.74284434,0.15107343,0.9246037,7.74726,44.339687,2.0998974,0.027865946,1.382545,0.24513182
0.24992955,0.73898673,0.04511714,0.88805294,6.5770407,53.110767,1.3802685,0.012243296,0.644539,0.07978839
0.8242255,0.91608965,0.122116685,0.8501935,8.598098,53.33852,1.7864344,0.0144188795,0.37826255,0.3350177
0.87264115,0.94930935,0.09577513,0.9536318,8.089605,39.182625,1.3993644,0.01006134,0.24937037,0.016994366
0.23798454,0.7357882,0.101784825,0.9069263,8.149338,56.55858,2.0503244,0.022833278,1.1396738,0.037828118
